"pdb","bf","variable","value"
"1NLU_A","bfAA","wcnO",-0.714721056641085
"1NLU_A","bfAA","wcnSC",-0.788472108975003
"1NLU_A","bfC","asa",0.62136345495305
"1NLU_A","bfC","ddgent",0.4815926072871
"1NLU_A","bfC","hbe_mean",0.339930734694119
"1NLU_A","bfC","hpshh",0.198786320703001
"1NLU_A","bfC","resvol",-0.110763774381763
"1NLU_A","bfC","rsa",0.64265722935008
"1NLU_A","bfC","seqent",0.449046117019499
"1NLU_A","bfC","sizeAA",-0.0540927179334136
"1NLU_A","bfC","sizeSC",-0.0540927179334136
"1NLU_A","bfC","VAAarea",0.619282649863406
"1NLU_A","bfC","VAAeccentricity",0.585953939748172
"1NLU_A","bfC","VAAedge_length_total",0.570473381465442
"1NLU_A","bfC","VAAfree_volume",0.609587254950122
"1NLU_A","bfC","VAAmodified_volume",0.602487243416065
"1NLU_A","bfC","VAAnfaces",-0.150900541398359
"1NLU_A","bfC","VAAvolume",0.60312498270074
"1NLU_A","bfC","VCAarea",0.615572035411129
"1NLU_A","bfC","VCAeccentricity",0.583863859706267
"1NLU_A","bfC","VCAedge_length_total",0.580929319905495
"1NLU_A","bfC","VCAfree_volume",0.601429200593008
"1NLU_A","bfC","VCAmodified_volume",0.600224153868386
"1NLU_A","bfC","VCAnfaces",-0.151537203410179
"1NLU_A","bfC","VCAvolume",0.600363933991005
"1NLU_A","bfC","VSCarea",0.625834173456654
"1NLU_A","bfC","VSCeccentricity",0.573460534456209
"1NLU_A","bfC","VSCedge_length_total",0.544908788962098
"1NLU_A","bfC","VSCfree_volume",0.590394878251958
"1NLU_A","bfC","VSCmodified_volume",0.609747743239054
"1NLU_A","bfC","VSCnfaces",-0.144454705155037
"1NLU_A","bfC","VSCvolume",0.609770618539052
"1NLU_A","bfC","wcnAA",-0.750416029478759
"1NLU_A","bfC","wcnC",-0.766660743177732
"1NLU_A","bfC","wcnCA",-0.759161015875292
"1NLU_A","bfC","wcnCB",-0.749182087638351
"1NLU_A","bfC","wcnN",-0.719911696535361
"1NLU_A","bfC","wcnO",-0.744681191769308
"1NLU_A","bfC","wcnSC",-0.726284032736857
"1NLU_A","bfCA","asa",0.640690306370579
"1NLU_A","bfCA","ddgent",0.488158481991591
"1NLU_A","bfCA","hbe_mean",0.371628474502534
"1NLU_A","bfCA","hpshh",0.198598861770946
"1NLU_A","bfCA","resvol",-0.1738611099858
"1NLU_A","bfCA","rsa",0.670611557862812
"1NLU_A","bfCA","seqent",0.468642809555346
"1NLU_A","bfCA","sizeAA",-0.118005056731086
"1NLU_A","bfCA","sizeSC",-0.118005056731086
"1NLU_A","bfCA","VAAarea",0.643857266339994
"1NLU_A","bfCA","VAAeccentricity",0.621219029413522
"1NLU_A","bfCA","VAAedge_length_total",0.595182486487048
"1NLU_A","bfCA","VAAfree_volume",0.657804575862079
"1NLU_A","bfCA","VAAmodified_volume",0.627877185667054
"1NLU_A","bfCA","VAAnfaces",-0.147637860160106
"1NLU_A","bfCA","VAAvolume",0.627676605429117
"1NLU_A","bfCA","VCAarea",0.653773828091438
"1NLU_A","bfCA","VCAeccentricity",0.615010071760077
"1NLU_A","bfCA","VCAedge_length_total",0.612494150252174
"1NLU_A","bfCA","VCAfree_volume",0.653710258844361
"1NLU_A","bfCA","VCAmodified_volume",0.635054490771715
"1NLU_A","bfCA","VCAnfaces",-0.152105034685088
"1NLU_A","bfCA","VCAvolume",0.63591845462972
"1NLU_A","bfCA","VSCarea",0.650233914985663
"1NLU_A","bfCA","VSCeccentricity",0.606177558305381
"1NLU_A","bfCA","VSCedge_length_total",0.562279501705823
"1NLU_A","bfCA","VSCfree_volume",0.635468533651826
"1NLU_A","bfCA","VSCmodified_volume",0.631861219672797
"1NLU_A","bfCA","VSCnfaces",-0.153254546724011
"1NLU_A","bfCA","VSCvolume",0.631838705564457
"1NLU_A","bfCA","wcnAA",-0.759703550604537
"1NLU_A","bfCA","wcnC",-0.763363357370926
"1NLU_A","bfCA","wcnCA",-0.777993675110187
"1NLU_A","bfCA","wcnCB",-0.766779361627218
"1NLU_A","bfCA","wcnN",-0.755401068381902
"1NLU_A","bfCA","wcnO",-0.728204868281473
"1NLU_A","bfCA","wcnSC",-0.742813755479105
"1NLU_A","bfCB","asa",0.683864915414764
"1NLU_A","bfCB","ddgent",0.56114255698662
"1NLU_A","bfCB","hbe_mean",0.360374345179888
"1NLU_A","bfCB","hpshh",0.231672317196869
"1NLU_A","bfCB","resvol",-0.1394576405777
"1NLU_A","bfCB","rsa",0.707452058578166
"1NLU_A","bfCB","seqent",0.50626775284943
"1NLU_A","bfCB","sizeAA",-0.0749328726975337
"1NLU_A","bfCB","sizeSC",-0.0749328726975337
"1NLU_A","bfCB","VAAarea",0.678210594135397
"1NLU_A","bfCB","VAAeccentricity",0.66523439102454
"1NLU_A","bfCB","VAAedge_length_total",0.631420822554888
"1NLU_A","bfCB","VAAfree_volume",0.679978254014164
"1NLU_A","bfCB","VAAmodified_volume",0.662843439006257
"1NLU_A","bfCB","VAAnfaces",-0.127715327154929
"1NLU_A","bfCB","VAAvolume",0.663375350281586
"1NLU_A","bfCB","VCAarea",0.680576864892602
"1NLU_A","bfCB","VCAeccentricity",0.649051189126683
"1NLU_A","bfCB","VCAedge_length_total",0.645102187354203
"1NLU_A","bfCB","VCAfree_volume",0.672001029640963
"1NLU_A","bfCB","VCAmodified_volume",0.663170074427255
"1NLU_A","bfCB","VCAnfaces",-0.154877018109081
"1NLU_A","bfCB","VCAvolume",0.664029945483933
"1NLU_A","bfCB","VSCarea",0.685248948468789
"1NLU_A","bfCB","VSCeccentricity",0.640526281550342
"1NLU_A","bfCB","VSCedge_length_total",0.609327481998212
"1NLU_A","bfCB","VSCfree_volume",0.667883232121989
"1NLU_A","bfCB","VSCmodified_volume",0.671409883339046
"1NLU_A","bfCB","VSCnfaces",-0.132010094995821
"1NLU_A","bfCB","VSCvolume",0.671844755119601
"1NLU_A","bfCB","wcnAA",-0.760616749811813
"1NLU_A","bfCB","wcnC",-0.735912854211457
"1NLU_A","bfCB","wcnCA",-0.764493874936178
"1NLU_A","bfCB","wcnCB",-0.777855346512643
"1NLU_A","bfCB","wcnN",-0.735415496701637
"1NLU_A","bfCB","wcnO",-0.698582386632784
"1NLU_A","bfCB","wcnSC",-0.76179627329855
"1NLU_A","bfN","asa",0.587979050766601
"1NLU_A","bfN","ddgent",0.454238629646754
"1NLU_A","bfN","hbe_mean",0.348347592796274
"1NLU_A","bfN","hpshh",0.162918813397526
"1NLU_A","bfN","resvol",-0.11537374042393
"1NLU_A","bfN","rsa",0.609606458452853
"1NLU_A","bfN","seqent",0.448161983506135
"1NLU_A","bfN","sizeAA",-0.067270969885209
"1NLU_A","bfN","sizeSC",-0.067270969885209
"1NLU_A","bfN","VAAarea",0.593965584924134
"1NLU_A","bfN","VAAeccentricity",0.5646179844491
"1NLU_A","bfN","VAAedge_length_total",0.543521635013852
"1NLU_A","bfN","VAAfree_volume",0.589823585485582
"1NLU_A","bfN","VAAmodified_volume",0.580168270920744
"1NLU_A","bfN","VAAnfaces",-0.158245357866972
"1NLU_A","bfN","VAAvolume",0.579259036849298
"1NLU_A","bfN","VCAarea",0.607486829843066
"1NLU_A","bfN","VCAeccentricity",0.56701206807075
"1NLU_A","bfN","VCAedge_length_total",0.568710621338752
"1NLU_A","bfN","VCAfree_volume",0.58737977812565
"1NLU_A","bfN","VCAmodified_volume",0.589979739695151
"1NLU_A","bfN","VCAnfaces",-0.128035548881146
"1NLU_A","bfN","VCAvolume",0.590937011954428
"1NLU_A","bfN","VSCarea",0.600330741148719
"1NLU_A","bfN","VSCeccentricity",0.549273214735926
"1NLU_A","bfN","VSCedge_length_total",0.521912155862965
"1NLU_A","bfN","VSCfree_volume",0.568528100304283
"1NLU_A","bfN","VSCmodified_volume",0.587361598260079
"1NLU_A","bfN","VSCnfaces",-0.149964852127019
"1NLU_A","bfN","VSCvolume",0.586950805536063
"1NLU_A","bfN","wcnAA",-0.723368784486693
"1NLU_A","bfN","wcnC",-0.731146155057038
"1NLU_A","bfN","wcnCA",-0.750671210283277
"1NLU_A","bfN","wcnCB",-0.729238111947362
"1NLU_A","bfN","wcnN",-0.764145861771907
"1NLU_A","bfN","wcnO",-0.695121246473365
"1NLU_A","bfN","wcnSC",-0.700167543728473
"1NLU_A","bfO","asa",0.614596039661473
"1NLU_A","bfO","ddgent",0.451763503340566
"1NLU_A","bfO","hbe_mean",0.365374605248511
"1NLU_A","bfO","hpshh",0.163752430565541
"1NLU_A","bfO","resvol",-0.0817089440504202
"1NLU_A","bfO","rsa",0.632849432233316
"1NLU_A","bfO","seqent",0.442551927842223
"1NLU_A","bfO","sizeAA",-0.0359010811021272
"1NLU_A","bfO","sizeSC",-0.0359010811021272
"1NLU_A","bfO","VAAarea",0.610842640967998
"1NLU_A","bfO","VAAeccentricity",0.564802652573806
"1NLU_A","bfO","VAAedge_length_total",0.561984779517128
"1NLU_A","bfO","VAAfree_volume",0.586419067873455
"1NLU_A","bfO","VAAmodified_volume",0.59358155819667
"1NLU_A","bfO","VAAnfaces",-0.13855765665766
"1NLU_A","bfO","VAAvolume",0.595383648515507
"1NLU_A","bfO","VCAarea",0.596895343200388
"1NLU_A","bfO","VCAeccentricity",0.55921903801497
"1NLU_A","bfO","VCAedge_length_total",0.566100403211616
"1NLU_A","bfO","VCAfree_volume",0.570658964525225
"1NLU_A","bfO","VCAmodified_volume",0.577106060629138
"1NLU_A","bfO","VCAnfaces",-0.127972812272517
"1NLU_A","bfO","VCAvolume",0.577620995175748
"1NLU_A","bfO","VSCarea",0.603858614163903
"1NLU_A","bfO","VSCeccentricity",0.550590723959002
"1NLU_A","bfO","VSCedge_length_total",0.517210275579195
"1NLU_A","bfO","VSCfree_volume",0.556697941590836
"1NLU_A","bfO","VSCmodified_volume",0.586653479274496
"1NLU_A","bfO","VSCnfaces",-0.166044616481548
"1NLU_A","bfO","VSCvolume",0.586938095890859
"1NLU_A","bfO","wcnAA",-0.736110311820285
"1NLU_A","bfO","wcnC",-0.768298356237121
"1NLU_A","bfO","wcnCA",-0.740483944570978
"1NLU_A","bfO","wcnCB",-0.73156246576846
"1NLU_A","bfO","wcnN",-0.71512417062667
"1NLU_A","bfO","wcnO",-0.761138514630301
"1NLU_A","bfO","wcnSC",-0.705359196048246
"1NLU_A","bfSC","asa",0.728261804104714
"1NLU_A","bfSC","ddgent",0.630582970174628
"1NLU_A","bfSC","hbe_mean",0.288243660551983
"1NLU_A","bfSC","hpshh",0.248916814218557
"1NLU_A","bfSC","resvol",0.0274223384054295
"1NLU_A","bfSC","rsa",0.724238206453574
"1NLU_A","bfSC","seqent",0.531095161463324
"1NLU_A","bfSC","sizeAA",0.0854767896830773
"1NLU_A","bfSC","sizeSC",0.0854767896830773
"1NLU_A","bfSC","VAAarea",0.707836121368433
"1NLU_A","bfSC","VAAeccentricity",0.675278576252671
"1NLU_A","bfSC","VAAedge_length_total",0.665773811620084
"1NLU_A","bfSC","VAAfree_volume",0.675240771980198
"1NLU_A","bfSC","VAAmodified_volume",0.69724996190989
"1NLU_A","bfSC","VAAnfaces",-0.103517665825254
"1NLU_A","bfSC","VAAvolume",0.697935977019921
"1NLU_A","bfSC","VCAarea",0.676530692283615
"1NLU_A","bfSC","VCAeccentricity",0.656054501721425
"1NLU_A","bfSC","VCAedge_length_total",0.651492344725217
"1NLU_A","bfSC","VCAfree_volume",0.632798733966311
"1NLU_A","bfSC","VCAmodified_volume",0.663989185088672
"1NLU_A","bfSC","VCAnfaces",-0.134727833772984
"1NLU_A","bfSC","VCAvolume",0.664771155629151
"1NLU_A","bfSC","VSCarea",0.722744532556848
"1NLU_A","bfSC","VSCeccentricity",0.675164320664848
"1NLU_A","bfSC","VSCedge_length_total",0.659824695328061
"1NLU_A","bfSC","VSCfree_volume",0.677580302625708
"1NLU_A","bfSC","VSCmodified_volume",0.717009556835909
"1NLU_A","bfSC","VSCnfaces",-0.0962166940617462
"1NLU_A","bfSC","VSCvolume",0.716761541545165
"1NLU_A","bfSC","wcnAA",-0.771834540812745
"1NLU_A","bfSC","wcnC",-0.702540994911034
"1NLU_A","bfSC","wcnCA",-0.741903911050749
"1NLU_A","bfSC","wcnCB",-0.771316116617625
"1NLU_A","bfSC","wcnN",-0.706914010149106
"1NLU_A","bfSC","wcnO",-0.667582396910165
"1NLU_A","bfSC","wcnSC",-0.783404815313301
"1O8A_A","bfAA","asa",0.5963556187476
"1O8A_A","bfAA","ddgent",0.510470720531329
"1O8A_A","bfAA","hbe_mean",0.167914243111267
"1O8A_A","bfAA","hpshh",0.259245230950198
"1O8A_A","bfAA","resvol",-0.0449747352274748
"1O8A_A","bfAA","rsa",0.593760197081265
"1O8A_A","bfAA","seqent",0.413179041194902
"1O8A_A","bfAA","sizeAA",0.0168809928912318
"1O8A_A","bfAA","sizeSC",0.0168809928912318
"1O8A_A","bfAA","VAAarea",0.534284913745179
"1O8A_A","bfAA","VAAeccentricity",0.530459220131794
"1O8A_A","bfAA","VAAedge_length_total",0.484774192860647
"1O8A_A","bfAA","VAAfree_volume",0.531807104140291
"1O8A_A","bfAA","VAAmodified_volume",0.519635959318744
"1O8A_A","bfAA","VAAnfaces",-0.0665775726043422
"1O8A_A","bfAA","VAAvolume",0.517916689377278
"1O8A_A","bfAA","VCAarea",0.510292808571533
"1O8A_A","bfAA","VCAeccentricity",0.466126748463889
"1O8A_A","bfAA","VCAedge_length_total",0.455749777901326
"1O8A_A","bfAA","VCAfree_volume",0.47723196750662
"1O8A_A","bfAA","VCAmodified_volume",0.481698052757326
"1O8A_A","bfAA","VCAnfaces",-0.118412099080788
"1O8A_A","bfAA","VCAvolume",0.480334559500101
"1O8A_A","bfAA","VSCarea",0.539583809522495
"1O8A_A","bfAA","VSCeccentricity",0.543215846928093
"1O8A_A","bfAA","VSCedge_length_total",0.48221077850668
"1O8A_A","bfAA","VSCfree_volume",0.54093157520736
"1O8A_A","bfAA","VSCmodified_volume",0.535992889162326
"1O8A_A","bfAA","VSCnfaces",-0.0820379852899301
"1O8A_A","bfAA","VSCvolume",0.533804072741701
"1O8A_A","bfAA","wcnAA",-0.674805335298322
"1O8A_A","bfAA","wcnC",-0.628716395163297
"1O8A_A","bfAA","wcnCA",-0.649877269902423
"1O8A_A","bfAA","wcnCB",-0.653420474185182
"1O8A_A","bfAA","wcnN",-0.632172225724521
"1O8A_A","bfAA","wcnO",-0.607175536741229
"1O8A_A","bfAA","wcnSC",-0.663504334398078
"1O8A_A","bfC","asa",0.443368388253195
"1O8A_A","bfC","ddgent",0.376539603082639
"1O8A_A","bfC","hbe_mean",0.163230725110407
"1O8A_A","bfC","hpshh",0.134193410119667
"1O8A_A","bfC","resvol",-0.0951979985067178
"1O8A_A","bfC","rsa",0.457643308751636
"1O8A_A","bfC","seqent",0.281064649331581
"1O8A_A","bfC","sizeAA",-0.0699494962604326
"1O8A_A","bfC","sizeSC",-0.0699494962604326
"1O8A_A","bfC","VAAarea",0.401843721318952
"1O8A_A","bfC","VAAeccentricity",0.402735480198494
"1O8A_A","bfC","VAAedge_length_total",0.353658639308817
"1O8A_A","bfC","VAAfree_volume",0.400499420506231
"1O8A_A","bfC","VAAmodified_volume",0.384762299919143
"1O8A_A","bfC","VAAnfaces",-0.110361793293241
"1O8A_A","bfC","VAAvolume",0.382377507955262
"1O8A_A","bfC","VCAarea",0.402079802046914
"1O8A_A","bfC","VCAeccentricity",0.346692140234656
"1O8A_A","bfC","VCAedge_length_total",0.347136375420799
"1O8A_A","bfC","VCAfree_volume",0.374372833321817
"1O8A_A","bfC","VCAmodified_volume",0.372377955890913
"1O8A_A","bfC","VCAnfaces",-0.134579529916966
"1O8A_A","bfC","VCAvolume",0.370419658721433
"1O8A_A","bfC","VSCarea",0.400300973381159
"1O8A_A","bfC","VSCeccentricity",0.415957103187612
"1O8A_A","bfC","VSCedge_length_total",0.347986028180592
"1O8A_A","bfC","VSCfree_volume",0.406662518894703
"1O8A_A","bfC","VSCmodified_volume",0.395608896535702
"1O8A_A","bfC","VSCnfaces",-0.119254434788335
"1O8A_A","bfC","VSCvolume",0.392900973679378
"1O8A_A","bfC","wcnAA",-0.588502928531277
"1O8A_A","bfC","wcnC",-0.602093050858159
"1O8A_A","bfC","wcnCA",-0.597210743962832
"1O8A_A","bfC","wcnCB",-0.579356023057995
"1O8A_A","bfC","wcnN",-0.601802597871742
"1O8A_A","bfC","wcnO",-0.575116107431807
"1O8A_A","bfC","wcnSC",-0.563872451830801
"1O8A_A","bfCA","asa",0.478352481060709
"1O8A_A","bfCA","ddgent",0.412665787112084
"1O8A_A","bfCA","hbe_mean",0.164901108228346
"1O8A_A","bfCA","hpshh",0.148749031541215
"1O8A_A","bfCA","resvol",-0.0957032084139218
"1O8A_A","bfCA","rsa",0.491601344191587
"1O8A_A","bfCA","seqent",0.317154236914735
"1O8A_A","bfCA","sizeAA",-0.0629285838623522
"1O8A_A","bfCA","sizeSC",-0.0629285838623522
"1O8A_A","bfCA","VAAarea",0.433630887843522
"1O8A_A","bfCA","VAAeccentricity",0.435387597889919
"1O8A_A","bfCA","VAAedge_length_total",0.386218948779555
"1O8A_A","bfCA","VAAfree_volume",0.434321376320338
"1O8A_A","bfCA","VAAmodified_volume",0.418222030533414
"1O8A_A","bfCA","VAAnfaces",-0.102706118564876
"1O8A_A","bfCA","VAAvolume",0.415759666859398
"1O8A_A","bfCA","VCAarea",0.432071886311796
"1O8A_A","bfCA","VCAeccentricity",0.381197165013128
"1O8A_A","bfCA","VCAedge_length_total",0.378735838486775
"1O8A_A","bfCA","VCAfree_volume",0.404917652333567
"1O8A_A","bfCA","VCAmodified_volume",0.402960623217025
"1O8A_A","bfCA","VCAnfaces",-0.130836734147741
"1O8A_A","bfCA","VCAvolume",0.401157243966924
"1O8A_A","bfCA","VSCarea",0.436153467758985
"1O8A_A","bfCA","VSCeccentricity",0.449640645545992
"1O8A_A","bfCA","VSCedge_length_total",0.384935333330964
"1O8A_A","bfCA","VSCfree_volume",0.443509600952284
"1O8A_A","bfCA","VSCmodified_volume",0.432872727435027
"1O8A_A","bfCA","VSCnfaces",-0.106582635929773
"1O8A_A","bfCA","VSCvolume",0.430075303663899
"1O8A_A","bfCA","wcnAA",-0.61139911956802
"1O8A_A","bfCA","wcnC",-0.610027977728696
"1O8A_A","bfCA","wcnCA",-0.61799534037777
"1O8A_A","bfCA","wcnCB",-0.602303066510417
"1O8A_A","bfCA","wcnN",-0.622863595055843
"1O8A_A","bfCA","wcnO",-0.581654339197966
"1O8A_A","bfCA","wcnSC",-0.590906802299251
"1O8A_A","bfCB","asa",0.558276223083555
"1O8A_A","bfCB","ddgent",0.492521385960733
"1O8A_A","bfCB","hbe_mean",0.178599141809415
"1O8A_A","bfCB","hpshh",0.211825883388128
"1O8A_A","bfCB","resvol",-0.102089182231586
"1O8A_A","bfCB","rsa",0.568580964286754
"1O8A_A","bfCB","seqent",0.391565781618933
"1O8A_A","bfCB","sizeAA",-0.0516087964589523
"1O8A_A","bfCB","sizeSC",-0.0516087964589523
"1O8A_A","bfCB","VAAarea",0.51133857559274
"1O8A_A","bfCB","VAAeccentricity",0.514535777955806
"1O8A_A","bfCB","VAAedge_length_total",0.463358624730142
"1O8A_A","bfCB","VAAfree_volume",0.515020172752921
"1O8A_A","bfCB","VAAmodified_volume",0.496193346243675
"1O8A_A","bfCB","VAAnfaces",-0.0813640200965809
"1O8A_A","bfCB","VAAvolume",0.494381497743067
"1O8A_A","bfCB","VCAarea",0.50004001460251
"1O8A_A","bfCB","VCAeccentricity",0.453238960316648
"1O8A_A","bfCB","VCAedge_length_total",0.445799757222218
"1O8A_A","bfCB","VCAfree_volume",0.475519185689048
"1O8A_A","bfCB","VCAmodified_volume",0.471635270895829
"1O8A_A","bfCB","VCAnfaces",-0.116130522490642
"1O8A_A","bfCB","VCAvolume",0.470490877083493
"1O8A_A","bfCB","VSCarea",0.514538379499778
"1O8A_A","bfCB","VSCeccentricity",0.528805690807897
"1O8A_A","bfCB","VSCedge_length_total",0.45829702804715
"1O8A_A","bfCB","VSCfree_volume",0.523158572023523
"1O8A_A","bfCB","VSCmodified_volume",0.510372546173211
"1O8A_A","bfCB","VSCnfaces",-0.089660659749525
"1O8A_A","bfCB","VSCvolume",0.508255841164438
"1O8A_A","bfCB","wcnAA",-0.655256686095229
"1O8A_A","bfCB","wcnC",-0.625422814348033
"1O8A_A","bfCB","wcnCA",-0.646323111000199
"1O8A_A","bfCB","wcnCB",-0.645267137956763
"1O8A_A","bfCB","wcnN",-0.637769266146633
"1O8A_A","bfCB","wcnO",-0.60022885972707
"1O8A_A","bfCB","wcnSC",-0.643205065371401
"1O8A_A","bfN","asa",0.418738841865407
"1O8A_A","bfN","ddgent",0.354620774022954
"1O8A_A","bfN","hbe_mean",0.152493587858793
"1O8A_A","bfN","hpshh",0.120707150666886
"1O8A_A","bfN","resvol",-0.106872157139618
"1O8A_A","bfN","rsa",0.435885459220711
"1O8A_A","bfN","seqent",0.276776977979246
"1O8A_A","bfN","sizeAA",-0.0817132548391003
"1O8A_A","bfN","sizeSC",-0.0817132548391003
"1O8A_A","bfN","VAAarea",0.38395490342898
"1O8A_A","bfN","VAAeccentricity",0.383743067895018
"1O8A_A","bfN","VAAedge_length_total",0.33861983611246
"1O8A_A","bfN","VAAfree_volume",0.386965271330071
"1O8A_A","bfN","VAAmodified_volume",0.368710222341936
"1O8A_A","bfN","VAAnfaces",-0.104509458271099
"1O8A_A","bfN","VAAvolume",0.366009438214148
"1O8A_A","bfN","VCAarea",0.399610149006952
"1O8A_A","bfN","VCAeccentricity",0.346929053386523
"1O8A_A","bfN","VCAedge_length_total",0.351200287693043
"1O8A_A","bfN","VCAfree_volume",0.37582095192421
"1O8A_A","bfN","VCAmodified_volume",0.37179950320361
"1O8A_A","bfN","VCAnfaces",-0.120736916262233
"1O8A_A","bfN","VCAvolume",0.369917095275408
"1O8A_A","bfN","VSCarea",0.381358530118676
"1O8A_A","bfN","VSCeccentricity",0.400443112855751
"1O8A_A","bfN","VSCedge_length_total",0.329568945780277
"1O8A_A","bfN","VSCfree_volume",0.392699938626054
"1O8A_A","bfN","VSCmodified_volume",0.378010818016203
"1O8A_A","bfN","VSCnfaces",-0.118071660015541
"1O8A_A","bfN","VSCvolume",0.375017106346254
"1O8A_A","bfN","wcnAA",-0.576404170650933
"1O8A_A","bfN","wcnC",-0.579621202722794
"1O8A_A","bfN","wcnCA",-0.592889302640711
"1O8A_A","bfN","wcnCB",-0.565543895506801
"1O8A_A","bfN","wcnN",-0.614987235537405
"1O8A_A","bfN","wcnO",-0.5459113069021
"1O8A_A","bfN","wcnSC",-0.553067616954263
"1O8A_A","bfO","asa",0.441862471136133
"1O8A_A","bfO","ddgent",0.370471634388856
"1O8A_A","bfO","hbe_mean",0.174327567529995
"1O8A_A","bfO","hpshh",0.129829415935811
"1O8A_A","bfO","resvol",-0.100150278000435
"1O8A_A","bfO","rsa",0.455801616879724
"1O8A_A","bfO","seqent",0.291990009750494
"1O8A_A","bfO","sizeAA",-0.0741706811271355
"1O8A_A","bfO","sizeSC",-0.0741706811271355
"1O8A_A","bfO","VAAarea",0.396908184470062
"1O8A_A","bfO","VAAeccentricity",0.399777022223227
"1O8A_A","bfO","VAAedge_length_total",0.346304176280984
"1O8A_A","bfO","VAAfree_volume",0.39624038058987
"1O8A_A","bfO","VAAmodified_volume",0.379504458041018
"1O8A_A","bfO","VAAnfaces",-0.114533025545499
"1O8A_A","bfO","VAAvolume",0.377024265672632
"1O8A_A","bfO","VCAarea",0.39588687816468
"1O8A_A","bfO","VCAeccentricity",0.338660038776644
"1O8A_A","bfO","VCAedge_length_total",0.338828192783973
"1O8A_A","bfO","VCAfree_volume",0.368931297736891
"1O8A_A","bfO","VCAmodified_volume",0.365718960881116
"1O8A_A","bfO","VCAnfaces",-0.148702648614133
"1O8A_A","bfO","VCAvolume",0.363644831636428
"1O8A_A","bfO","VSCarea",0.394195566314316
"1O8A_A","bfO","VSCeccentricity",0.409280053229241
"1O8A_A","bfO","VSCedge_length_total",0.340079657400953
"1O8A_A","bfO","VSCfree_volume",0.402802085963484
"1O8A_A","bfO","VSCmodified_volume",0.389454377675436
"1O8A_A","bfO","VSCnfaces",-0.121545220339302
"1O8A_A","bfO","VSCvolume",0.386710953421173
"1O8A_A","bfO","wcnAA",-0.578865055741944
"1O8A_A","bfO","wcnC",-0.601111024640241
"1O8A_A","bfO","wcnCA",-0.59048203231977
"1O8A_A","bfO","wcnCB",-0.572013316230058
"1O8A_A","bfO","wcnN",-0.590404810853459
"1O8A_A","bfO","wcnO",-0.577102096645811
"1O8A_A","bfO","wcnSC",-0.554467069883349
"1O8A_A","bfSC","asa",0.657914911062196
"1O8A_A","bfSC","ddgent",0.574623980844029
"1O8A_A","bfSC","hbe_mean",0.167286100113183
"1O8A_A","bfSC","hpshh",0.316050368149147
"1O8A_A","bfSC","resvol",-0.0276820730699343
"1O8A_A","bfSC","rsa",0.649317477196931
"1O8A_A","bfSC","seqent",0.469648604669391
"1O8A_A","bfSC","sizeAA",0.0520487238898259
"1O8A_A","bfSC","sizeSC",0.0520487238898259
"1O8A_A","bfSC","VAAarea",0.593580432319461
"1O8A_A","bfSC","VAAeccentricity",0.585960675062662
"1O8A_A","bfSC","VAAedge_length_total",0.54546295864469
"1O8A_A","bfSC","VAAfree_volume",0.587747934268753
"1O8A_A","bfSC","VAAmodified_volume",0.580774891441154
"1O8A_A","bfSC","VAAnfaces",-0.0398806699356212
"1O8A_A","bfSC","VAAvolume",0.579639952956514
"1O8A_A","bfSC","VCAarea",0.557684716608025
"1O8A_A","bfSC","VCAeccentricity",0.520462006536506
"1O8A_A","bfSC","VCAedge_length_total",0.505368313284016
"1O8A_A","bfSC","VCAfree_volume",0.52165398856569
"1O8A_A","bfSC","VCAmodified_volume",0.531726587285912
"1O8A_A","bfSC","VCAnfaces",-0.102516863397833
"1O8A_A","bfSC","VCAvolume",0.530741618185328
"1O8A_A","bfSC","VSCarea",0.601959712872915
"1O8A_A","bfSC","VSCeccentricity",0.597107964348922
"1O8A_A","bfSC","VSCedge_length_total",0.544495461983144
"1O8A_A","bfSC","VSCfree_volume",0.597208482168498
"1O8A_A","bfSC","VSCmodified_volume",0.598152673732196
"1O8A_A","bfSC","VSCnfaces",-0.0538237397926995
"1O8A_A","bfSC","VSCvolume",0.596472331548232
"1O8A_A","bfSC","wcnAA",-0.695338248100513
"1O8A_A","bfSC","wcnC",-0.620142808463666
"1O8A_A","bfSC","wcnCA",-0.654231857430568
"1O8A_A","bfSC","wcnCB",-0.673218163184285
"1O8A_A","bfSC","wcnN",-0.621960588196548
"1O8A_A","bfSC","wcnO",-0.603833711289243
"1O8A_A","bfSC","wcnSC",-0.693263232992138
"1O98_A","bfAA","asa",0.691159948771717
"1O98_A","bfAA","ddgent",0.542467799498035
"1O98_A","bfAA","hbe_mean",0.352415266755869
"1O98_A","bfAA","hpshh",0.347738082379216
"1O98_A","bfAA","resvol",0.13481040578991
"1O98_A","bfAA","rsa",0.686024281138475
"1O98_A","bfAA","seqent",0.501974211204225
"1O98_A","bfAA","sizeAA",0.218423145652392
"1O98_A","bfAA","sizeSC",0.218423145652392
"1O98_A","bfAA","VAAarea",0.673141255274193
"1O98_A","bfAA","VAAeccentricity",0.64181472382908
"1O98_A","bfAA","VAAedge_length_total",0.618165083734119
"1O98_A","bfAA","VAAfree_volume",0.634557639239944
"1O98_A","bfAA","VAAmodified_volume",0.65148080063455
"1O98_A","bfAA","VAAnfaces",-0.00734813846136075
"1O98_A","bfAA","VAAvolume",0.653430877839135
"1O98_A","bfAA","VCAarea",0.646913133797278
