"pdb","wcn","variable","value"
"1L6P_A","wcnC","hbe",-0.643516595700809
"1L6P_A","wcnC","hpshh",-0.213135146547974
"1L6P_A","wcnC","r4s_JC",-0.228170779242504
"1L6P_A","wcnC","resvol",0.228961606121389
"1L6P_A","wcnC","rsa",-0.662604918933408
"1L6P_A","wcnC","seqent",-0.211412845597994
"1L6P_A","wcnCA","ddgent",-0.639310391545861
"1L6P_A","wcnCA","hbe",-0.591071216515233
"1L6P_A","wcnCA","hpshh",-0.350826085942336
"1L6P_A","wcnCA","r4s_JC",-0.286070418521219
"1L6P_A","wcnCA","resvol",0.290367957195565
"1L6P_A","wcnCA","rsa",-0.764988957793734
"1L6P_A","wcnCA","seqent",-0.265196663712459
"1L6P_A","wcnCB","ddgent",-0.800189676195638
"1L6P_A","wcnCB","hbe",-0.561347875804669
"1L6P_A","wcnCB","hpshh",-0.435217963844482
"1L6P_A","wcnCB","r4s_JC",-0.420966348901124
"1L6P_A","wcnCB","resvol",0.282951632747713
"1L6P_A","wcnCB","rsa",-0.875300027423116
"1L6P_A","wcnCB","seqent",-0.399972903185515
"1L6P_A","wcnN","ddgent",-0.51845955832543
"1L6P_A","wcnN","hbe",-0.650507731476193
"1L6P_A","wcnN","hpshh",-0.221804475490218
"1L6P_A","wcnN","r4s_JC",-0.283628296143779
"1L6P_A","wcnN","resvol",0.292372369208498
"1L6P_A","wcnN","rsa",-0.652730006671956
"1L6P_A","wcnN","seqent",-0.242709682891127
"1L6P_A","wcnO","ddgent",-0.486031703021271
"1L6P_A","wcnO","hbe",-0.75143018156185
"1L6P_A","wcnO","hpshh",-0.158624279874715
"1L6P_A","wcnO","r4s_JC",-0.185089843710389
"1L6P_A","wcnO","resvol",0.219897587052736
"1L6P_A","wcnO","rsa",-0.619646509881103
"1L6P_A","wcnO","seqent",-0.172119056697817
"1L6P_A","wcnSC","ddgent",-0.835828478525945
"1L6P_A","wcnSC","hbe",-0.445795889537562
"1L6P_A","wcnSC","hpshh",-0.57299376354564
"1L6P_A","wcnSC","r4s_JC",-0.525980998263314
"1L6P_A","wcnSC","resvol",0.199109456362673
"1L6P_A","wcnSC","rsa",-0.919467816810699
"1L6P_A","wcnSC","seqent",-0.508749735400771
"1L7N_A","wcnAA","ddgent",-0.687606206232209
"1L7N_A","wcnAA","hbe",-0.289841768410433
"1L7N_A","wcnAA","hpshh",-0.453636367838644
"1L7N_A","wcnAA","r4s_JC",-0.641705367375697
"1L7N_A","wcnAA","resvol",-0.284114868771046
"1L7N_A","wcnAA","rsa",-0.845825238725295
"1L7N_A","wcnAA","seqent",-0.557997945433528
"1L7N_A","wcnC","ddgent",-0.527548678983884
"1L7N_A","wcnC","hbe",-0.399571138150209
"1L7N_A","wcnC","hpshh",-0.30654168969315
"1L7N_A","wcnC","r4s_JC",-0.507162306946561
"1L7N_A","wcnC","resvol",-0.181061749859551
"1L7N_A","wcnC","rsa",-0.712721808375995
"1L7N_A","wcnC","seqent",-0.422796926521986
"1L7N_A","wcnCA","ddgent",-0.609211124460175
"1L7N_A","wcnCA","hbe",-0.335948160550133
"1L7N_A","wcnCA","hpshh",-0.357796836785588
"1L7N_A","wcnCA","r4s_JC",-0.583853536198883
"1L7N_A","wcnCA","resvol",-0.222933035193726
"1L7N_A","wcnCA","rsa",-0.764366540477765
"1L7N_A","wcnCA","seqent",-0.506301308805154
"1L7N_A","wcnCB","ddgent",-0.696775118788627
"1L7N_A","wcnCB","hbe",-0.287453081603853
"1L7N_A","wcnCB","hpshh",-0.443284855461444
"1L7N_A","wcnCB","r4s_JC",-0.646079101138585
"1L7N_A","wcnCB","resvol",-0.22771336759337
"1L7N_A","wcnCB","rsa",-0.838002474255462
"1L7N_A","wcnCB","seqent",-0.556610851928192
"1L7N_A","wcnN","ddgent",-0.414029775627496
"1L7N_A","wcnN","hbe",-0.372635818508306
"1L7N_A","wcnN","hpshh",-0.217370202341367
"1L7N_A","wcnN","r4s_JC",-0.443313507585887
"1L7N_A","wcnN","resvol",-0.156458544366844
"1L7N_A","wcnN","rsa",-0.584208058115434
"1L7N_A","wcnN","seqent",-0.371985323213114
"1L7N_A","wcnO","ddgent",-0.515170579385438
"1L7N_A","wcnO","hbe",-0.470874454349347
"1L7N_A","wcnO","hpshh",-0.336759322073906
"1L7N_A","wcnO","r4s_JC",-0.481110037288072
"1L7N_A","wcnO","resvol",-0.127715070986992
"1L7N_A","wcnO","rsa",-0.720567588940669
"1L7N_A","wcnO","seqent",-0.40477283052436
"1L7N_A","wcnSC","ddgent",-0.719450487601606
"1L7N_A","wcnSC","hbe",-0.229278745977312
"1L7N_A","wcnSC","hpshh",-0.4935229355293
"1L7N_A","wcnSC","r4s_JC",-0.672733571144996
"1L7N_A","wcnSC","resvol",-0.239757783265064
"1L7N_A","wcnSC","rsa",-0.863551016472144
"1L7N_A","wcnSC","seqent",-0.585246551557126
"1L7Q_A","wcnAA","ddgent",-0.641269183392881
"1L7Q_A","wcnAA","hbe",-0.329627385203642
"1L7Q_A","wcnAA","hpshh",-0.262024280717196
"1L7Q_A","wcnAA","r4s_JC",-0.457518390599309
"1L7Q_A","wcnAA","resvol",0.0236022934326706
"1L7Q_A","wcnAA","rsa",-0.801503874554881
"1L7Q_A","wcnAA","seqent",-0.240747254841786
"1L7Q_A","wcnC","ddgent",-0.547731575273284
"1L7Q_A","wcnC","hbe",-0.350039549576904
"1L7Q_A","wcnC","hpshh",-0.182004308568069
"1L7Q_A","wcnC","r4s_JC",-0.399532861690035
"1L7Q_A","wcnC","resvol",0.0746260274940897
"1L7Q_A","wcnC","rsa",-0.716232898254669
"1L7Q_A","wcnC","seqent",-0.202940528529132
"1L7Q_A","wcnCA","ddgent",-0.601242549505062
"1L7Q_A","wcnCA","hbe",-0.336503119646913
"1L7Q_A","wcnCA","hpshh",-0.210236967643804
"1L7Q_A","wcnCA","r4s_JC",-0.429679081654392
"1L7Q_A","wcnCA","resvol",0.0896418242489828
"1L7Q_A","wcnCA","rsa",-0.757586105396844
"1L7Q_A","wcnCA","seqent",-0.224331086409846
"1L7Q_A","wcnCB","ddgent",-0.66147406837793
"1L7Q_A","wcnCB","hbe",-0.333983060353679
"1L7Q_A","wcnCB","hpshh",-0.238549824600445
"1L7Q_A","wcnCB","r4s_JC",-0.471681150911825
"1L7Q_A","wcnCB","resvol",0.0809479045516434
"1L7Q_A","wcnCB","rsa",-0.80693127785059
"1L7Q_A","wcnCB","seqent",-0.249079855103752
"1L7Q_A","wcnN","ddgent",-0.523298206080029
"1L7Q_A","wcnN","hbe",-0.325045550059728
"1L7Q_A","wcnN","hpshh",-0.174174093792335
"1L7Q_A","wcnN","r4s_JC",-0.371204859406554
"1L7Q_A","wcnN","resvol",0.0837643290440388
"1L7Q_A","wcnN","rsa",-0.678533054821649
"1L7Q_A","wcnN","seqent",-0.159656449803082
"1L7Q_A","wcnO","ddgent",-0.546266775900843
"1L7Q_A","wcnO","hbe",-0.397981729031521
"1L7Q_A","wcnO","hpshh",-0.18113079143979
"1L7Q_A","wcnO","r4s_JC",-0.387555024380968
"1L7Q_A","wcnO","resvol",0.0709868138557781
"1L7Q_A","wcnO","rsa",-0.715527824612673
"1L7Q_A","wcnO","seqent",-0.213237958801235
"1L7Q_A","wcnSC","ddgent",-0.677378921198628
"1L7Q_A","wcnSC","hbe",-0.314002392228713
"1L7Q_A","wcnSC","hpshh",-0.282262419527915
"1L7Q_A","wcnSC","r4s_JC",-0.490044972227343
"1L7Q_A","wcnSC","resvol",0.071393241731898
"1L7Q_A","wcnSC","rsa",-0.826991131781388
"1L7Q_A","wcnSC","seqent",-0.260001847678264
"1L8T_A","wcnAA","ddgent",-0.625358525316439
"1L8T_A","wcnAA","hbe",-0.389558857092848
"1L8T_A","wcnAA","hpshh",-0.372202857297271
"1L8T_A","wcnAA","r4s_JC",-0.668762746971177
"1L8T_A","wcnAA","resvol",-0.00883117802289669
"1L8T_A","wcnAA","rsa",-0.809654188730935
"1L8T_A","wcnAA","seqent",-0.577260214694563
"1L8T_A","wcnC","ddgent",-0.509681832694342
"1L8T_A","wcnC","hbe",-0.493201379812584
"1L8T_A","wcnC","hpshh",-0.26581886527851
"1L8T_A","wcnC","r4s_JC",-0.583181981829976
"1L8T_A","wcnC","resvol",0.106276323685486
"1L8T_A","wcnC","rsa",-0.71840217569892
"1L8T_A","wcnC","seqent",-0.504269988898884
"1L8T_A","wcnCA","ddgent",-0.579889467337585
"1L8T_A","wcnCA","hbe",-0.465239827302385
"1L8T_A","wcnCA","hpshh",-0.317047331175288
"1L8T_A","wcnCA","r4s_JC",-0.623451460905832
"1L8T_A","wcnCA","resvol",0.0825300384617768
"1L8T_A","wcnCA","rsa",-0.760219444423969
"1L8T_A","wcnCA","seqent",-0.536937415935439
"1L8T_A","wcnCB","ddgent",-0.641328238997528
"1L8T_A","wcnCB","hbe",-0.416710828685128
"1L8T_A","wcnCB","hpshh",-0.367073757321609
"1L8T_A","wcnCB","r4s_JC",-0.655868637286495
"1L8T_A","wcnCB","resvol",0.055200009791309
"1L8T_A","wcnCB","rsa",-0.812144961387646
"1L8T_A","wcnCB","seqent",-0.5593972409009
"1L8T_A","wcnN","ddgent",-0.501754696120934
"1L8T_A","wcnN","hbe",-0.531904890052346
"1L8T_A","wcnN","hpshh",-0.255762163320036
"1L8T_A","wcnN","r4s_JC",-0.541713894445876
"1L8T_A","wcnN","resvol",0.0933005290985607
"1L8T_A","wcnN","rsa",-0.674560948000503
"1L8T_A","wcnN","seqent",-0.473031058843392
"1L8T_A","wcnO","ddgent",-0.50135890000343
"1L8T_A","wcnO","hbe",-0.508556365241925
"1L8T_A","wcnO","hpshh",-0.25946191792769
"1L8T_A","wcnO","r4s_JC",-0.584798157039219
"1L8T_A","wcnO","resvol",0.11384196739819
"1L8T_A","wcnO","rsa",-0.723528218816798
"1L8T_A","wcnO","seqent",-0.509784099388239
"1L8T_A","wcnSC","ddgent",-0.679269254821456
"1L8T_A","wcnSC","hbe",-0.346367352229057
"1L8T_A","wcnSC","hpshh",-0.420223236923631
"1L8T_A","wcnSC","r4s_JC",-0.682893725438442
"1L8T_A","wcnSC","resvol",0.0176062355266586
"1L8T_A","wcnSC","rsa",-0.842107801785065
"1L8T_A","wcnSC","seqent",-0.581268647807203
"1L9X_A","wcnAA","ddgent",-0.770821025684305
"1L9X_A","wcnAA","hbe",-0.457176877183222
"1L9X_A","wcnAA","hpshh",-0.405211259006268
"1L9X_A","wcnAA","r4s_JC",-0.629155551560484
"1L9X_A","wcnAA","resvol",-0.105796976252921
"1L9X_A","wcnAA","rsa",-0.878282518652008
"1L9X_A","wcnAA","seqent",-0.593751479598874
"1L9X_A","wcnC","ddgent",-0.640385063638081
"1L9X_A","wcnC","hbe",-0.561072034031545
"1L9X_A","wcnC","hpshh",-0.283386567371031
"1L9X_A","wcnC","r4s_JC",-0.540972313885634
"1L9X_A","wcnC","resvol",-0.00807037167661285
"1L9X_A","wcnC","rsa",-0.775664775321362
"1L9X_A","wcnC","seqent",-0.511597812398624
"1L9X_A","wcnCA","ddgent",-0.703259567815649
"1L9X_A","wcnCA","hbe",-0.494548684500376
"1L9X_A","wcnCA","hpshh",-0.33735520576179
"1L9X_A","wcnCA","r4s_JC",-0.612756955690375
"1L9X_A","wcnCA","resvol",-0.0250642166546852
"1L9X_A","wcnCA","rsa",-0.822591489616587
"1L9X_A","wcnCA","seqent",-0.576856268513438
"1L9X_A","wcnCB","ddgent",-0.775918401794003
"1L9X_A","wcnCB","hbe",-0.459903985303471
"1L9X_A","wcnCB","hpshh",-0.378956041674449
"1L9X_A","wcnCB","r4s_JC",-0.642196161488713
"1L9X_A","wcnCB","resvol",-0.0491702723962063
"1L9X_A","wcnCB","rsa",-0.883869404077123
"1L9X_A","wcnCB","seqent",-0.599780998243406
"1L9X_A","wcnN","ddgent",-0.604862174425007
"1L9X_A","wcnN","hbe",-0.528628868547929
"1L9X_A","wcnN","hpshh",-0.283089339445293
"1L9X_A","wcnN","r4s_JC",-0.550352269530301
"1L9X_A","wcnN","resvol",-0.00195420378125016
"1L9X_A","wcnN","rsa",-0.705942933761436
"1L9X_A","wcnN","seqent",-0.523080899416833
"1L9X_A","wcnO","ddgent",-0.638908648107737
"1L9X_A","wcnO","hbe",-0.591001134940372
"1L9X_A","wcnO","hpshh",-0.275343041116502
"1L9X_A","wcnO","r4s_JC",-0.52217347015401
"1L9X_A","wcnO","resvol",-0.000755113634781338
"1L9X_A","wcnO","rsa",-0.784204919463825
"1L9X_A","wcnO","seqent",-0.502162827651921
"1L9X_A","wcnSC","ddgent",-0.803290110879359
"1L9X_A","wcnSC","hbe",-0.415323367262924
"1L9X_A","wcnSC","hpshh",-0.439614950979605
"1L9X_A","wcnSC","r4s_JC",-0.637673969933803
"1L9X_A","wcnSC","resvol",-0.072621980503039
"1L9X_A","wcnSC","rsa",-0.903782050082864
"1L9X_A","wcnSC","seqent",-0.598775534251152
"1LBA_A","wcnAA","ddgent",-0.689676380708164
"1LBA_A","wcnAA","hbe",-0.337576642798109
"1LBA_A","wcnAA","hpshh",-0.485549504014565
"1LBA_A","wcnAA","r4s_JC",-0.65690113582886
"1LBA_A","wcnAA","resvol",-0.15860810632226
"1LBA_A","wcnAA","rsa",-0.899603707173316
"1LBA_A","wcnAA","seqent",-0.590544167323295
"1LBA_A","wcnC","ddgent",-0.570589879787532
"1LBA_A","wcnC","hbe",-0.503903076091746
"1LBA_A","wcnC","hpshh",-0.386552079624972
"1LBA_A","wcnC","r4s_JC",-0.535361247535977
"1LBA_A","wcnC","resvol",-0.0451640746164653
"1LBA_A","wcnC","rsa",-0.808409775773666
"1LBA_A","wcnC","seqent",-0.483258911357769
"1LBA_A","wcnCA","ddgent",-0.638329172008908
"1LBA_A","wcnCA","hbe",-0.400065978092773
"1LBA_A","wcnCA","hpshh",-0.411725500642817
"1LBA_A","wcnCA","r4s_JC",-0.62683911072872
"1LBA_A","wcnCA","resvol",-0.0365219724585909
"1LBA_A","wcnCA","rsa",-0.854443921092558
"1LBA_A","wcnCA","seqent",-0.553294618482357
"1LBA_A","wcnCB","ddgent",-0.710213721766458
"1LBA_A","wcnCB","hbe",-0.404141159892027
"1LBA_A","wcnCB","hpshh",-0.445523185008602
"1LBA_A","wcnCB","r4s_JC",-0.688889274517702
"1LBA_A","wcnCB","resvol",-0.0265781391565246
"1LBA_A","wcnCB","rsa",-0.89425332349097
"1LBA_A","wcnCB","seqent",-0.623476855923297
"1LBA_A","wcnN","ddgent",-0.54039312465657
"1LBA_A","wcnN","hbe",-0.538730162192516
"1LBA_A","wcnN","hpshh",-0.302351526423075
"1LBA_A","wcnN","r4s_JC",-0.54669427623907
"1LBA_A","wcnN","resvol",0.0672006614304006
"1LBA_A","wcnN","rsa",-0.754583603425325
"1LBA_A","wcnN","seqent",-0.450050514399368
"1LBA_A","wcnO","ddgent",-0.490437951278764
"1LBA_A","wcnO","hbe",-0.535112064201318
"1LBA_A","wcnO","hpshh",-0.322167626145257
"1LBA_A","wcnO","r4s_JC",-0.489545194274393
"1LBA_A","wcnO","resvol",-0.0147136237947517
"1LBA_A","wcnO","rsa",-0.768797248965297
"1LBA_A","wcnO","seqent",-0.445255502599813
"1LBA_A","wcnSC","ddgent",-0.745492755439446
"1LBA_A","wcnSC","hbe",-0.333054020309112
"1LBA_A","wcnSC","hpshh",-0.511505368279702
"1LBA_A","wcnSC","r4s_JC",-0.693909894923087
"1LBA_A","wcnSC","resvol",-0.0755371565737396
"1LBA_A","wcnSC","rsa",-0.915670299443105
"1LBA_A","wcnSC","seqent",-0.626208875111062
"1LDM_A","wcnAA","ddgent",-0.714018830157906
"1LDM_A","wcnAA","hbe",-0.420034808163131
"1LDM_A","wcnAA","hpshh",-0.358264190747213
"1LDM_A","wcnAA","r4s_JC",-0.576188752043484
"1LDM_A","wcnAA","resvol",-0.192117129961623
"1LDM_A","wcnAA","rsa",-0.855503239751433
"1LDM_A","wcnAA","seqent",-0.521631119429795
"1LDM_A","wcnC","ddgent",-0.609832253890375
"1LDM_A","wcnC","hbe",-0.474984870313582
"1LDM_A","wcnC","hpshh",-0.273973371376616
"1LDM_A","wcnC","r4s_JC",-0.503645871741569
"1LDM_A","wcnC","resvol",-0.116616335065294
"1LDM_A","wcnC","rsa",-0.778763609662583
"1LDM_A","wcnC","seqent",-0.456768427634078
"1LDM_A","wcnCA","ddgent",-0.674313076648313
"1LDM_A","wcnCA","hbe",-0.441215312424979
"1LDM_A","wcnCA","hpshh",-0.303261821406565
"1LDM_A","wcnCA","r4s_JC",-0.528326966437724
"1LDM_A","wcnCA","resvol",-0.113264335777068
"1LDM_A","wcnCA","rsa",-0.821213456110997
"1LDM_A","wcnCA","seqent",-0.481440506755081
"1LDM_A","wcnCB","ddgent",-0.733844074970178
"1LDM_A","wcnCB","hbe",-0.417820040720087
"1LDM_A","wcnCB","hpshh",-0.348129259375614
"1LDM_A","wcnCB","r4s_JC",-0.570017467429218
"1LDM_A","wcnCB","resvol",-0.115143083468187
"1LDM_A","wcnCB","rsa",-0.869258851357867
"1LDM_A","wcnCB","seqent",-0.514145316638061
"1LDM_A","wcnN","ddgent",-0.585436281414486
"1LDM_A","wcnN","hbe",-0.516349890738937
"1LDM_A","wcnN","hpshh",-0.260114083714083
"1LDM_A","wcnN","r4s_JC",-0.486168568611278
"1LDM_A","wcnN","resvol",-0.0936599309341117
"1LDM_A","wcnN","rsa",-0.746763052263503
"1LDM_A","wcnN","seqent",-0.43536578484536
"1LDM_A","wcnO","ddgent",-0.603069504444699
"1LDM_A","wcnO","hbe",-0.482938618924288
"1LDM_A","wcnO","hpshh",-0.268314457844987
"1LDM_A","wcnO","r4s_JC",-0.477624944264878
"1LDM_A","wcnO","resvol",-0.125547255101583
"1LDM_A","wcnO","rsa",-0.775818655046407
"1LDM_A","wcnO","seqent",-0.431204684058815
"1LDM_A","wcnSC","ddgent",-0.753520713847647
"1LDM_A","wcnSC","hbe",-0.393032407988379
"1LDM_A","wcnSC","hpshh",-0.385920775108573
"1LDM_A","wcnSC","r4s_JC",-0.592057649272997
"1LDM_A","wcnSC","resvol",-0.146344066066246
"1LDM_A","wcnSC","rsa",-0.881944537052337
"1LDM_A","wcnSC","seqent",-0.536839626037957
"1LJL_A","wcnAA","ddgent",-0.704931106528834
"1LJL_A","wcnAA","hbe",-0.407281656241353
"1LJL_A","wcnAA","hpshh",-0.451064470253094
"1LJL_A","wcnAA","r4s_JC",-0.684881296601666
"1LJL_A","wcnAA","resvol",-0.126133658555027
"1LJL_A","wcnAA","rsa",-0.901488985885366
"1LJL_A","wcnAA","seqent",-0.603230663000835
"1LJL_A","wcnC","ddgent",-0.590834232339647
"1LJL_A","wcnC","hbe",-0.590144592392383
"1LJL_A","wcnC","hpshh",-0.310923577321358
"1LJL_A","wcnC","r4s_JC",-0.478577829293632
"1LJL_A","wcnC","resvol",-0.00429720465772902
"1LJL_A","wcnC","rsa",-0.780968043465047
"1LJL_A","wcnC","seqent",-0.430886848907177
"1LJL_A","wcnCA","ddgent",-0.656545903945158
"1LJL_A","wcnCA","hbe",-0.475734352344388
"1LJL_A","wcnCA","hpshh",-0.373504659714618
"1LJL_A","wcnCA","r4s_JC",-0.60201684900808
"1LJL_A","wcnCA","resvol",-0.0377253956797309
"1LJL_A","wcnCA","rsa",-0.833134028761545
"1LJL_A","wcnCA","seqent",-0.532499175318668
"1LJL_A","wcnCB","ddgent",-0.72930942659329
"1LJL_A","wcnCB","hbe",-0.421864023187503
"1LJL_A","wcnCB","hpshh",-0.4290562512678
"1LJL_A","wcnCB","r4s_JC",-0.635006393409008
"1LJL_A","wcnCB","resvol",-0.0468027603079349
"1LJL_A","wcnCB","rsa",-0.884714309920925
"1LJL_A","wcnCB","seqent",-0.547570860097406
"1LJL_A","wcnN","ddgent",-0.535577435169127
"1LJL_A","wcnN","hbe",-0.554843078256303
"1LJL_A","wcnN","hpshh",-0.25063912375007
"1LJL_A","wcnN","r4s_JC",-0.469919371291401
"1LJL_A","wcnN","resvol",-0.0185526185765683
"1LJL_A","wcnN","rsa",-0.686839367372857
"1LJL_A","wcnN","seqent",-0.4306464885845
"1LJL_A","wcnO","ddgent",-0.569542121290745
"1LJL_A","wcnO","hbe",-0.623208340268599
"1LJL_A","wcnO","hpshh",-0.281801009935219
"1LJL_A","wcnO","r4s_JC",-0.433455518190525
"1LJL_A","wcnO","resvol",0.0135748859781516
"1LJL_A","wcnO","rsa",-0.765320984811318
"1LJL_A","wcnO","seqent",-0.397793602662307
"1LJL_A","wcnSC","ddgent",-0.740201286375616
"1LJL_A","wcnSC","hbe",-0.326864151283681
"1LJL_A","wcnSC","hpshh",-0.485990199859236
"1LJL_A","wcnSC","r4s_JC",-0.72715751520057
"1LJL_A","wcnSC","resvol",-0.116021781694406
"1LJL_A","wcnSC","rsa",-0.915718312095045
"1LJL_A","wcnSC","seqent",-0.632379814859967
"1LVH_A","wcnAA","ddgent",-0.690708485712515
"1LVH_A","wcnAA","hbe",-0.252727903481728
"1LVH_A","wcnAA","hpshh",-0.470246522601711
"1LVH_A","wcnAA","r4s_JC",-0.688602242403147
"1LVH_A","wcnAA","resvol",-0.144221264789355
"1LVH_A","wcnAA","rsa",-0.78731109004846
"1LVH_A","wcnAA","seqent",-0.621951466905839
"1LVH_A","wcnC","ddgent",-0.572715439274666
"1LVH_A","wcnC","hbe",-0.446087400242192
"1LVH_A","wcnC","hpshh",-0.316263475395504
"1LVH_A","wcnC","r4s_JC",-0.57470750093294
"1LVH_A","wcnC","resvol",-0.0221070540795051
"1LVH_A","wcnC","rsa",-0.692792269778394
"1LVH_A","wcnC","seqent",-0.519772639164844
"1LVH_A","wcnCA","ddgent",-0.645439331015479
"1LVH_A","wcnCA","hbe",-0.375637477137284
"1LVH_A","wcnCA","hpshh",-0.362811206268151
"1LVH_A","wcnCA","r4s_JC",-0.654525107059444
"1LVH_A","wcnCA","resvol",-0.0340903329383415
"1LVH_A","wcnCA","rsa",-0.731727278025577
"1LVH_A","wcnCA","seqent",-0.594265038682012
"1LVH_A","wcnCB","ddgent",-0.724082203050777
"1LVH_A","wcnCB","hbe",-0.321185295538
"1LVH_A","wcnCB","hpshh",-0.443990697571512
"1LVH_A","wcnCB","r4s_JC",-0.703519230312306
"1LVH_A","wcnCB","resvol",-0.0388153662757049
"1LVH_A","wcnCB","rsa",-0.812213792951932
"1LVH_A","wcnCB","seqent",-0.62692378780314
"1LVH_A","wcnN","ddgent",-0.532662019688611
"1LVH_A","wcnN","hbe",-0.460778018833591
"1LVH_A","wcnN","hpshh",-0.264429427827868
"1LVH_A","wcnN","r4s_JC",-0.530152071914002
"1LVH_A","wcnN","resvol",-0.0116044595754281
"1LVH_A","wcnN","rsa",-0.616049733423185
"1LVH_A","wcnN","seqent",-0.477142200265994
"1LVH_A","wcnO","ddgent",-0.577187357364634
"1LVH_A","wcnO","hbe",-0.447538819605767
"1LVH_A","wcnO","hpshh",-0.3490003224332
"1LVH_A","wcnO","r4s_JC",-0.553952083297021
"1LVH_A","wcnO","resvol",-0.0258322993979328
"1LVH_A","wcnO","rsa",-0.712925601968156
"1LVH_A","wcnO","seqent",-0.499587518260244
"1LVH_A","wcnSC","ddgent",-0.740341366932825
"1LVH_A","wcnSC","hbe",-0.249880303239095
"1LVH_A","wcnSC","hpshh",-0.517649309830945
"1LVH_A","wcnSC","r4s_JC",-0.719830882208893
"1LVH_A","wcnSC","resvol",-0.0565189297329552
"1LVH_A","wcnSC","rsa",-0.840521497156099
"1LVH_A","wcnSC","seqent",-0.629904700943067
"1M53_A","wcnAA","ddgent",-0.649565339722011
"1M53_A","wcnAA","hbe",-0.274289541365699
"1M53_A","wcnAA","hpshh",-0.352762302226401
"1M53_A","wcnAA","r4s_JC",-0.690024928443965
"1M53_A","wcnAA","resvol",0.00906083283880048
"1M53_A","wcnAA","rsa",-0.824810042741486
"1M53_A","wcnAA","seqent",-0.596922527022439
"1M53_A","wcnC","ddgent",-0.549378266322843
"1M53_A","wcnC","hbe",-0.348978870438839
"1M53_A","wcnC","hpshh",-0.263167259538508
"1M53_A","wcnC","r4s_JC",-0.618916988232942
"1M53_A","wcnC","resvol",0.0512675167765455
"1M53_A","wcnC","rsa",-0.733760783169317
"1M53_A","wcnC","seqent",-0.541640644388922
"1M53_A","wcnCA","ddgent",-0.600736983318387
"1M53_A","wcnCA","hbe",-0.320238287592081
"1M53_A","wcnCA","hpshh",-0.285895145071172
"1M53_A","wcnCA","r4s_JC",-0.662269909145587
"1M53_A","wcnCA","resvol",0.0588991959497741
"1M53_A","wcnCA","rsa",-0.779254527599539
"1M53_A","wcnCA","seqent",-0.575863784669747
"1M53_A","wcnCB","ddgent",-0.650221824578282
"1M53_A","wcnCB","hbe",-0.296305346878765
"1M53_A","wcnCB","hpshh",-0.326969368216847
"1M53_A","wcnCB","r4s_JC",-0.699837834457413
"1M53_A","wcnCB","resvol",0.0719461508121347
"1M53_A","wcnCB","rsa",-0.816250741748223
"1M53_A","wcnCB","seqent",-0.608772789433638
"1M53_A","wcnN","ddgent",-0.520421440517536
"1M53_A","wcnN","hbe",-0.330239003043413
"1M53_A","wcnN","hpshh",-0.228200859504779
"1M53_A","wcnN","r4s_JC",-0.611104788065037
"1M53_A","wcnN","resvol",0.0639011637330242
"1M53_A","wcnN","rsa",-0.691045356634356
"1M53_A","wcnN","seqent",-0.522132505137016
"1M53_A","wcnO","ddgent",-0.536969005997589
"1M53_A","wcnO","hbe",-0.371725839502361
"1M53_A","wcnO","hpshh",-0.273145975646811
"1M53_A","wcnO","r4s_JC",-0.582593734754772
"1M53_A","wcnO","resvol",0.0516498992624719
"1M53_A","wcnO","rsa",-0.730229918919148
"1M53_A","wcnO","seqent",-0.508866160457835
"1M53_A","wcnSC","ddgent",-0.677322857129891
"1M53_A","wcnSC","hbe",-0.245148827947897
"1M53_A","wcnSC","hpshh",-0.384603196212549
"1M53_A","wcnSC","r4s_JC",-0.704462297775196
"1M53_A","wcnSC","resvol",0.0628123297794644
"1M53_A","wcnSC","rsa",-0.836775057584832
"1M53_A","wcnSC","seqent",-0.605552878110984
"1MBB_A","wcnAA","ddgent",-0.643845077023361
"1MBB_A","wcnAA","hbe",-0.176699894541033
"1MBB_A","wcnAA","hpshh",-0.403561301207335
"1MBB_A","wcnAA","r4s_JC",-0.725976427738809
"1MBB_A","wcnAA","resvol",-0.0858677693024337
"1MBB_A","wcnAA","rsa",-0.772818940920341
"1MBB_A","wcnAA","seqent",-0.66495005616937
"1MBB_A","wcnC","ddgent",-0.540124965461232
"1MBB_A","wcnC","hbe",-0.216279663189462
"1MBB_A","wcnC","hpshh",-0.279158591816092
"1MBB_A","wcnC","r4s_JC",-0.637747884485537
"1MBB_A","wcnC","resvol",0.00202468309665453
"1MBB_A","wcnC","rsa",-0.676738856439244
"1MBB_A","wcnC","seqent",-0.582179586458332
"1MBB_A","wcnCA","ddgent",-0.575907281917256
"1MBB_A","wcnCA","hbe",-0.171588724793341
"1MBB_A","wcnCA","hpshh",-0.312805159317946
"1MBB_A","wcnCA","r4s_JC",-0.672225512992548
"1MBB_A","wcnCA","resvol",0.0114791288205815
"1MBB_A","wcnCA","rsa",-0.703719532241963
"1MBB_A","wcnCA","seqent",-0.603929203390696
"1MBB_A","wcnCB","ddgent",-0.650474688616785
"1MBB_A","wcnCB","hbe",-0.180941516515369
"1MBB_A","wcnCB","hpshh",-0.390683910062205
"1MBB_A","wcnCB","r4s_JC",-0.733859357838755
"1MBB_A","wcnCB","resvol",-0.0092817638827033
"1MBB_A","wcnCB","rsa",-0.76940801252584
"1MBB_A","wcnCB","seqent",-0.668114833222193
"1MBB_A","wcnN","ddgent",-0.481429363066951
"1MBB_A","wcnN","hbe",-0.228964372648135
