"pdb","r.seqent_ddgent","p.seqent_ddgent","r.seqent_asa","p.seqent_asa","r.seqent_rsa","p.seqent_rsa","r.seqent_wcnca","p.seqent_wcnca","r.seqent_hbe","p.seqent_hbe","r.ddgent_asa","p.ddgent_asa","r.ddgent_rsa","p.ddgent_rsa","r.ddgent_wcnca","p.ddgent_wcnca","r.ddgent_hbe","p.ddgent_hbe","r.asa_rsa","p.asa_rsa","r.asa_wcnca","p.asa_wcnca","r.asa_hbe","p.asa_hbe","r.rsa_wcnca","p.rsa_wcnca","r.rsa_hbe","p.rsa_hbe","r.wcnca_hbe","p.wcnca_hbe"
"1KL7",0.429406225790511,0,0.490998798216494,0,0.49215780515177,0,-0.636410364056406,1.81965468008512e-58,0.0383588559423525,0.390630204522478,0.638967699463989,0,0.654307262821757,0,-0.526977129201596,2.72785022242065e-37,0.304959128637397,2.75512945790979e-12,0.962792249556402,0,-0.690573288599778,1.65538765570121e-72,0.342224788657187,2.88657986402541e-15,-0.731521118791344,2.26454141507275e-85,0.383932955583827,0,-0.341913198062695,3.0654841235498e-15
"1KNP",0.499516659068754,0,0.547316821565731,0,0.544446331243836,0,-0.535987511901286,1.13079342035966e-40,0.114987283188522,0.00811523921901003,0.621096922625329,0,0.616777304187096,0,-0.544032643929741,4.39843076872364e-42,0.165604923116635,0.000130054821102066,0.956280608660619,0,-0.698834650601963,1.01282462772798e-78,0.289032994024157,1.22519772105534e-11,-0.748606072647413,4.06215365890493e-96,0.354728230727036,0,-0.274902104630956,1.25832313937857e-10
"1L1D",0.579488196999615,4.17443857259059e-14,0.594967079608119,5.77315972805081e-15,0.615173109205659,4.44089209850063e-16,-0.551714246721467,1.10999807668826e-12,0.343769257671996,2.80604349751634e-05,0.619875841245553,2.22044604925031e-16,0.630346166503579,0,-0.593558622518972,6.99520146657552e-15,0.315229258850229,0.000132868950410758,0.930837461918627,0,-0.753737262729225,2.65467681942988e-27,0.415258129885949,2.76791068731796e-07,-0.836078737826925,2.52004069533284e-38,0.496559187623896,3.28243654479365e-10,-0.491608974136123,5.21264250262985e-10
"1L1L",0.381705191891486,0,0.340463183359896,0,0.333582029477788,0,-0.444959441439561,3.70151412959583e-36,0.0116803520244579,0.754867215996885,0.640290838704461,0,0.639919447057858,0,-0.505359914843804,9.64134911514529e-48,0.204667105261184,3.21300293038007e-08,0.949079314097677,0,-0.651422002602691,8.24998578791956e-88,0.357671857296062,0,-0.686775081063738,3.79065799826267e-101,0.396079075275228,0,-0.294860135501918,7.53279178569091e-16
"1L6P",0.527424464899406,5.11528153168683e-10,0.450363410349362,2.18240929106273e-07,0.426331436171087,1.08408081800349e-06,-0.256723178790651,0.00447692169204169,0.0177064404339442,0.847143621443085,0.733914883903165,0,0.754829162838134,0,-0.59813583437393,4.34472571881673e-13,0.334786639753576,0.000174497859922518,0.93814504869753,0,-0.647012701792877,1.0780118018983e-15,0.432298035206313,7.36529894185267e-07,-0.754468021171362,1.66349710143904e-23,0.52080699644814,9.14518238914752e-10,-0.577643550012587,4.01914089647838e-12
"1L7N",0.528786169509333,2.22044604925031e-16,0.54199454290453,0,0.500992261917035,1.50990331349021e-14,-0.477055092938385,3.67288153648358e-13,0.0430785366209517,0.537679866544437,0.677747652823007,0,0.649639612875529,0,-0.508083599580423,5.51095678779682e-15,0.146822927397963,0.0347657393760656,0.973612876407766,0,-0.716988436484803,5.77622432784302e-34,0.283536052396472,3.47380733725089e-05,-0.754155022550079,2.66839815776593e-39,0.330854962154654,1.12062826773673e-06,-0.334835309399913,8.16592467061364e-07
"1L7Q",0.460973835862942,0,0.293499048499669,8.29558643999917e-13,0.284562526247992,4.2490455598454e-12,-0.18752459620595,6.4439045303724e-06,0.0906762300219064,0.0302745240922431,0.610283016326069,0,0.613820889983286,0,-0.502566142193074,7.09808299060084e-38,0.261559947891254,2.19179785432289e-10,0.943809460697909,0,-0.684232441381526,4.6726492794547e-80,0.416529120693732,0,-0.744941805082264,4.23660662109692e-102,0.476878961620168,0,-0.319743105576733,4.87125627766525e-15
"1L8T",0.363821560874911,1.18851173347423e-09,0.406810492549258,6.64268640093724e-12,0.377126387923993,2.58547849796287e-10,-0.526587034514868,3.64783263922751e-20,0.0669429116677946,0.279397305177755,0.641382182694527,0,0.635455046049373,0,-0.490736565931712,2.4105132911535e-17,0.245063968473145,5.90041477210868e-05,0.959186508328012,0,-0.713686702370301,3.04781868418944e-42,0.419897829723624,1.17372778163372e-12,-0.757523491628753,2.96196775532953e-50,0.483626196894678,0,-0.437152609428916,1.06156782130395e-13
"1L9X",0.511214777493206,0,0.432907841511102,1.37667655053519e-14,0.445173782915467,1.99840144432528e-15,-0.560260840324184,3.35627113891924e-25,0.153763358559702,0.00895771981917415,0.698466587550346,0,0.695708185472192,0,-0.651368815516625,3.69489443643253e-36,0.265319100495904,4.99230940476103e-06,0.959442795115292,0,-0.720414597435364,2.2988824737582e-47,0.420402432183091,9.2370555648813e-14,-0.768244715164337,2.42457232225382e-57,0.454024846483216,4.44089209850063e-16,-0.494644090655201,3.53078921006023e-19
"1LBA",0.515324389579503,2.82447398802788e-11,0.482051261564642,7.25071558349555e-10,0.479183696675007,9.43873867953471e-10,-0.538715082783734,2.31646740577719e-12,0.072079319940078,0.387271098252833,0.62406966900843,0,0.572808894818494,4.21884749357559e-14,-0.547214088702198,8.89328878607932e-13,0.190495682832345,0.0212723727656292,0.933182606596679,0,-0.761967669957782,5.8557786270766e-29,0.348156489405895,1.66129357994649e-05,-0.823208804581972,3.18037379063306e-37,0.423708340980181,9.88147892400093e-08,-0.443384349246539,2.08594730366905e-08
"1LDM",0.459707832666179,0,0.4535781749617,0,0.430718081947422,2.22044604925031e-16,-0.465822004168984,4.00328302493711e-19,0.128998565857394,0.0192473966457443,0.639099687168277,0,0.638693915907475,0,-0.593275115403961,1.15849377010801e-32,0.297693545458053,3.703945417044e-08,0.952109476242308,0,-0.741448956183365,1.29839003609332e-58,0.423033179100187,8.88178419700125e-16,-0.802388983688348,2.72633357090563e-75,0.46990393757992,0,-0.440951044288365,4.38362580627549e-17
"1LJL",0.505406248400669,8.63662696914957e-10,0.505565415481954,8.51544168511964e-10,0.502132457412542,1.15311582504773e-09,-0.53337797713869,6.42304682447054e-11,0.0784831393949444,0.374770506725965,0.686510038602802,0,0.689657557556255,0,-0.608671300302055,1.56378134364156e-14,0.283260782521778,0.0010922127185824,0.962197960392239,0,-0.769757951838018,1.01197361837388e-26,0.386044360204407,5.72793744968436e-06,-0.808355205766486,3.04859215557878e-31,0.45720736155433,4.5443339091733e-08,-0.496283466662029,1.9181056263993e-09
"1LVH",0.473998047729419,1.00808250635964e-13,0.366865106496692,2.05594166136081e-08,0.345970569952956,1.39533610443721e-07,-0.538405616831494,6.18748872145863e-18,0.0161891122321363,0.811283103211656,0.706949960893932,0,0.713001052862475,0,-0.600332329555137,6.23000713085e-23,0.305680262824385,3.85246779033288e-06,0.942903489671555,0,-0.690664121772966,1.60679474033184e-32,0.333609869496682,4.06422911325421e-07,-0.722359102330669,8.88891061611192e-37,0.432684870778853,1.88422610847283e-11,-0.385468789284012,3.31817072935441e-09
"1M53",0.546083057781446,0,0.524270378119968,0,0.553691106972024,0,-0.579098364536823,4.19832490759047e-51,0.139412076643651,0.00098072244152414,0.656910874386894,0,0.656407969247832,0,-0.51318319478978,1.11626522857509e-38,0.224744685058849,8.5016474304922e-08,0.959682783361173,0,-0.703043153658817,4.65343102428848e-84,0.294295182919054,1.42952316650735e-12,-0.759805549953773,1.14386851862196e-105,0.351302196352238,0,-0.325973324083605,3.13441573394338e-15
"1MBB",0.439588783516729,0,0.491731541676243,0,0.483721924149237,0,-0.596001755030487,4.47089837724259e-34,-0.0278247712284171,0.609159926322224,0.65746460756154,0,0.652716598983263,0,-0.491928410549383,4.03705242508914e-22,0.188282357538145,0.000482594417633209,0.953004256577403,0,-0.655273617540341,4.37769739331363e-43,0.334154623061151,2.59135823910128e-10,-0.721566513636909,6.40865516576102e-56,0.396058091590841,3.24185123190546e-14,-0.184484709826386,0.000629461793650086
"1MJ9",0.427739997945209,1.43218770176645e-13,0.429403649749349,1.12576614696991e-13,0.416585804244199,6.94111434995648e-13,-0.510705708881575,1.54210409006934e-19,0.0827240737054437,0.172916716424747,0.706719272269689,0,0.701949499764684,0,-0.565759474112105,1.68582809800078e-24,0.351623144934277,2.30097718656452e-09,0.953548381774747,0,-0.740270782737071,1.21761879531636e-48,0.438387433819988,3.01980662698043e-14,-0.775361072429925,5.00113377952251e-56,0.480771787230326,0,-0.473874418526112,1.09162117775226e-16
"1MLA",0.479379113529414,0,0.450071775376397,0,0.44722841179504,2.22044604925031e-16,-0.522178193945883,9.80932241639232e-23,0.0834218836007253,0.146098037969576,0.595734733376682,0,0.589800092476439,0,-0.45129625401995,1.03929552477386e-16,0.108460245707938,0.0584931191092886,0.939377785421754,0,-0.666424822628548,1.58391460071972e-40,0.276346002950496,9.47933511241672e-07,-0.74677571598509,1.30778514694803e-55,0.347212036594493,4.54944970584847e-10,-0.344962900419778,5.98427109689441e-10
"1MRQ",0.515490792750043,0,0.458133553766296,0,0.462081059572367,0,-0.457758152840482,3.91094064320404e-18,0.182614259845184,0.000977155010518427,0.689258274456342,0,0.683133892280894,0,-0.563193582130907,1.99654116523643e-28,0.314817469802003,7.30532079273871e-09,0.953530189200436,0,-0.686844922524539,2.11326350653981e-46,0.389214358678818,3.98570065840431e-13,-0.752440571479799,3.64047033278361e-60,0.434617522144152,2.22044604925031e-16,-0.445865968748423,3.50439616426082e-17
"1MUD",0.510720467782342,2.22044604925031e-16,0.420296746545018,4.81810147334727e-11,0.466797119528726,1.4122036873232e-13,-0.412425584410444,1.18759668108086e-10,0.122483911413504,0.0666633876842602,0.614924860262866,0,0.610874159572762,0,-0.474175953111073,5.15111151709931e-14,0.218020754347666,0.000995537541783165,0.943807583108527,0,-0.683997238155147,2.20127341009731e-32,0.384016495086662,2.55052778896925e-09,-0.757271523220312,3.86474288734005e-43,0.466407917568694,1.48991929904696e-13,-0.513790312477498,1.47723370654813e-16
"1MUG",0.463886549915746,3.49075657268827e-10,0.419850033955438,1.98079761482006e-08,0.39851431186143,1.14940361672922e-07,-0.435617371063751,4.98176348340094e-09,0.0640722802874284,0.4135816227756,0.700489993188275,0,0.68269655483044,0,-0.632709269590956,7.77144967982783e-20,0.376831742696611,6.07414628372993e-07,0.942077149974447,0,-0.704565181116855,4.61067384191488e-26,0.406978421303522,5.8062648022883e-08,-0.781542686510761,3.15381322230629e-35,0.485982483984771,3.66640051652212e-11,-0.588579958023839,9.26926658045335e-17
"1NDH",0.488437634668885,0,0.40899664782868,2.60058641288197e-12,0.392649410048253,2.1914470238471e-11,-0.389954225717087,3.07988674830021e-11,0.0423642082387143,0.488186172326367,0.626426162756215,0,0.642989869635053,0,-0.505346685961065,6.59061966671823e-19,0.206646070211461,0.000633757462221052,0.952311273197899,0,-0.692346299136391,7.29959904138582e-40,0.346711865309238,4.82254636224866e-09,-0.773061011103204,6.59131381521375e-55,0.420233393336538,5.60884672040629e-13,-0.425760925520008,2.58227351814629e-13
"1NDI",0.54824354148415,0,0.519948051155498,0,0.521726285232934,0,-0.467329586292805,1.14706235048973e-33,0.129471883561321,0.00153746467080929,0.661166836876006,0,0.673520485984519,0,-0.543072918474731,5.05341972794471e-47,0.242663525518565,1.95301241845414e-09,0.957274921740368,0,-0.694309899115965,6.48598086967747e-87,0.359636947356013,0,-0.743931079208359,4.55977443885492e-106,0.401310351248436,0,-0.367563264207157,1.67280994246968e-20
"1NLU",0.523202787275105,0,0.449346555744129,0,0.428771265395118,0,-0.528458740769503,7.35246629291944e-28,0.100870338476795,0.0531894945366451,0.648556652672922,0,0.620102329642196,0,-0.598485736317659,3.95132217898163e-37,0.226270909459092,1.17145009834729e-05,0.939405460085321,0,-0.729897691042371,1.91878745824421e-62,0.40773627631611,4.44089209850063e-16,-0.788550193480914,2.77332264693806e-79,0.466310555104482,0,-0.407631621681687,3.64504194477202e-16
"1O8A",0.569361727891809,0,0.494470560411518,0,0.467825250883153,0,-0.391946980170005,1.61843947202157e-22,0.0404537378655045,0.333301141462671,0.648173342021872,0,0.628343403230277,0,-0.505767944086357,1.31816184491909e-38,0.173921827442787,2.79249493810863e-05,0.954841299261568,0,-0.667654312259094,2.48109519297557e-75,0.293151431737994,7.71382957509559e-13,-0.722472410775866,9.74212995325914e-94,0.362026444499399,0,-0.294726944933036,5.74327023398972e-13
"1O98",0.479101681116818,0,0.538328888351842,0,0.524035557982987,0,-0.624695305477092,1.94651112365408e-56,0.0320591876279261,0.470481705498952,0.672212046639572,0,0.656135980851608,0,-0.519046208051215,1.87575754049981e-36,0.279643172762734,1.34416033858997e-10,0.95681283614323,0,-0.698634548606542,9.65189413722768e-76,0.352812018204489,2.22044604925031e-16,-0.745708712422843,1.85076245391415e-91,0.403077704886878,0,-0.323289279821305,7.57301749293879e-14
"1OG1",0.492785458824673,4.88498130835069e-15,0.480653066580279,2.70894418008538e-14,0.484448511299028,1.59872115546023e-14,-0.430461587679669,1.78875891347077e-11,0.122236474794374,0.0684611039448391,0.673045553954346,0,0.652803875458193,0,-0.520248971936677,7.27405781624107e-17,0.180024322031411,0.00703285873085413,0.945460111353089,0,-0.735615980572644,3.0031859909231e-39,0.324158861960028,7.50680042127527e-07,-0.816691296357665,1.11821205527064e-54,0.403733557559004,3.75655950790588e-10,-0.406054906143604,2.91422499854335e-10
"1OGO",0.202721142705455,1.015415249217e-06,0.0963208765702731,0.0212237520398562,0.0760418188398696,0.0691697561445701,-0.107540829411314,0.0100575534462223,0.0163261022102332,0.696806172604408,0.64201971146305,0,0.608985479730658,0,-0.541035408063654,8.36437880253209e-45,0.265528234912671,1.09796616243329e-10,0.95047974387556,0,-0.711209113656224,2.68378747861634e-89,0.445748978411458,0,-0.766378440855017,1.21307864876883e-111,0.490521694772908,0,-0.450797366849224,5.60561609606369e-30
"1OJ4",0.557945077106704,0,0.543329692688279,0,0.539963186734798,0,-0.615820511020706,2.61455302531485e-30,0.187840169044522,0.00168864509060285,0.661090835476815,0,0.663768519289815,0,-0.582667939683005,1.3989352879297e-26,0.243701567013705,4.13795154374785e-05,0.94576617930012,0,-0.695093081012679,2.66249464734833e-41,0.383481995179213,3.89825949298483e-11,-0.729370773173948,3.01091519599803e-47,0.448929906213376,3.99680288865056e-15,-0.398728099689939,5.4181015159061e-12
"1ONR",0.602214854204504,0,0.637951537766227,0,0.672351606650608,0,-0.711590832581663,4.62151504295993e-50,0.207666967348861,0.000201166883908366,0.667713437725609,0,0.690108102596547,0,-0.548950444975738,2.8811499070315e-26,0.223167639292194,6.2814871888861e-05,0.954799363340932,0,-0.722994632784561,2.29070643525507e-52,0.35076321839392,1.40295330908202e-10,-0.782128856502818,1.79381281263689e-66,0.401447422824827,1.15019105351166e-13,-0.4247785443769,2.82732991940191e-15
"1OPM",0.426085164566253,4.21884749357559e-15,0.347064350571869,3.33468364033251e-10,0.363011839296664,4.34285940542622e-11,-0.326624015812044,3.86434137193578e-09,0.196894600204103,0.000488697078844469,0.639469808759613,0,0.635222554003287,0,-0.488049618432085,5.87016886141735e-20,0.405376283872334,1.0857981180834e-13,0.951449451564701,0,-0.701794540806605,2.78463732228691e-47,0.556060831499515,0,-0.776590837636536,9.20907640937387e-64,0.612680008642621,0,-0.575951941589672,8.66337733541658e-29
"1OXA",0.347176061084063,7.38298311375729e-13,0.306853722980177,3.1063640548723e-10,0.294426784378646,1.67744684809179e-09,-0.280208628132345,1.048324319565e-08,0.180565805804794,0.000268886347622566,0.657224733822438,0,0.638628639245467,0,-0.496616037929664,1.74302294014189e-26,0.252997729616916,2.6455597668118e-07,0.937868528144793,0,-0.674339141261168,9.12093144839196e-55,0.371151322145717,1.31006316905768e-14,-0.739988038826754,4.63099493983501e-71,0.444802674882159,0,-0.379426924522497,3.01544938899441e-15
"1OYG",0.41384183027262,0,0.38749861024082,0,0.391630587016776,0,-0.468022990578484,2.46757291863803e-25,0.144386015128831,0.00239759655182992,0.659069551414367,0,0.640637082463942,0,-0.561306669814977,6.86783565708203e-38,0.264081959580386,1.86786777156556e-08,0.962796270000055,0,-0.727405604359664,1.21861793557843e-73,0.385409860406003,0,-0.780523463145097,2.09835259800297e-91,0.439756939801081,0,-0.416664110977519,6.61050653263619e-20
"1P1X",0.537520151832602,0,0.434716537329978,6.0107474553206e-13,0.428824412438796,1.32249766693349e-12,-0.509179907988753,6.77376650156851e-18,0.0607450779751358,0.338802390486462,0.665219661902132,0,0.653527156768597,0,-0.564334582360482,1.9996637048909e-22,0.235955737873336,0.000166285469827887,0.944250434743983,0,-0.68444665759655,6.80320100546479e-36,0.373334596907893,1.09329700848093e-09,-0.75791499718763,6.53329278456375e-48,0.431391891588224,9.39692768042732e-13,-0.444750639239725,1.51431759446038e-13
"1P3D",0.467886260008877,0,0.499462173840834,0,0.493839877068943,0,-0.556795938363623,6.43335173697695e-38,0.107683541892121,0.0224862650486255,0.611660946046545,0,0.603044260145854,0,-0.43980278299186,1.15948556474343e-22,0.310840118925484,1.63029589828056e-11,0.947745314013889,0,-0.674282933456357,7.80102710939703e-61,0.392796351467064,0,-0.715816336976684,1.01029972589397e-71,0.465091477651751,0,-0.393538551874798,4.40085825822337e-18
"1P5D",0.503678047288085,0,0.495793309115301,0,0.493832257418454,0,-0.553500952834908,8.40849587527796e-38,0.0607878950492943,0.196063080632225,0.642167227205823,0,0.640896953966685,0,-0.507523169224721,4.29352868451419e-31,0.269224405291531,5.589942952966e-09,0.953364651818873,0,-0.679423681247773,9.28127938767372e-63,0.367047874408529,6.66133814775094e-16,-0.739370210372485,1.13373970237781e-79,0.431195072312757,0,-0.339007859731681,1.13289823188706e-13
"1PA9",0.360710252957479,5.35770983134398e-10,0.424985975208243,1.15685239165941e-13,0.422418383544314,1.68087765928249e-13,-0.499062814168448,5.60543182382761e-19,0.0154890784037334,0.796736825228482,0.666038033816011,0,0.639502842494613,0,-0.559092018756895,2.42323664989716e-24,0.202939333282582,0.000649416170861894,0.931830522359729,0,-0.732391785336859,3.76174305614074e-48,0.375855943801462,8.62172555571306e-11,-0.809973621628214,3.75279646252105e-66,0.424947318709244,1.16351372980716e-13,-0.361469690919752,4.89976849365378e-10
"1PII",0.575412528363701,0,0.577862311132613,0,0.588726213275373,0,-0.509798760620828,2.85778682071437e-31,0.266785763027938,8.36275226845373e-09,0.647503966333178,0,0.657975391777205,0,-0.520328392463106,1.01060972834769e-32,0.329087885912077,7.07212066686225e-13,0.954886525330417,0,-0.674239176338192,3.20858129365701e-61,0.454900872270213,0,-0.720255510991522,1.76392886547498e-73,0.509076361129463,0,-0.497070851823196,1.39429659002066e-29
"1PKN",0.371283361405315,0,0.376392233358034,0,0.354876309280843,0,-0.447576902597646,1.09336343727348e-26,0.0535204108229634,0.225778238395385,0.651890304136973,0,0.655890839408632,0,-0.543683316968648,7.12595327574706e-41,0.234447980505814,7.55313269706903e-08,0.947105868781815,0,-0.63968909429976,1.69151149668779e-60,0.288954415901681,2.42101894087909e-11,-0.714069585200412,2.54963306899364e-81,0.355973362360678,0,-0.345224965398261,7.83493229440602e-16
"1PMI",0.466660773497004,0,0.423063837748099,0,0.417678360803756,0,-0.558756341241647,1.71634357474541e-37,0.066687780044635,0.16258494460981,0.667476499366646,0,0.65453682090422,0,-0.535761241777121,4.68621667146877e-34,0.297842263576225,1.82875270482441e-10,0.959980840644817,0,-0.701387699577727,2.13053431174845e-66,0.401717694992656,0,-0.753760439678819,6.9155677587331e-82,0.461365978921821,0,-0.382741933048039,8.45294875831704e-17
"1PP4",0.469044118969555,3.79696274421804e-14,0.430032719732894,6.62869759082696e-12,0.422393879902079,1.69049219067574e-11,-0.400283225918926,2.23223748887394e-10,0.0102245998300353,0.876634928313625,0.647648402804239,0,0.605893951909584,0,-0.505181731219788,1.70192209089559e-16,0.157882734671548,0.0158582136299978,0.941064165907835,0,-0.691114677061552,2.01220370467068e-34,0.357814816391377,1.91410594041486e-08,-0.77737783381076,2.09668304065444e-48,0.428440675805214,8.07265365665444e-12,-0.410995464733248,6.54642706977633e-11
"1PS9",0.51251382377283,0,0.52975655349506,0,0.54843264495654,0,-0.565413536374164,5.96002398215679e-58,0.107126074900138,0.0054731383032538,0.636169426507815,0,0.622401569302264,0,-0.458895969225734,2.97516351138945e-36,0.228040629854669,2.30124874711635e-09,0.943064895082331,0,-0.636267461050414,1.99696531963202e-77,0.308779112868577,2.22044604925031e-16,-0.701008968960638,2.64050813122354e-100,0.384704207310896,0,-0.276131226662913,3.3009573002567e-13
"1PTD",0.474816672945856,0,0.445912385296227,8.88178419700125e-16,0.447110065923688,4.44089209850063e-16,-0.559829592128548,8.14309663076363e-26,0.222429211497602,0.000113815653052685,0.658351306644465,0,0.679033978841303,0,-0.597841889133066,4.5083206488359e-30,0.302273595555463,1.13869209839024e-07,0.966660800180955,0,-0.705189679497506,8.14668532897843e-46,0.343886791650556,1.21856658097386e-09,-0.768097603805443,7.31565476867184e-59,0.388673493638812,4.11448652926083e-12,-0.434649778106639,4.52376016051488e-15
"1PUD",0.460420790668501,0,0.429562219519821,0,0.447057922124307,0,-0.446462109519824,1.26548856969261e-19,-0.0182031299605231,0.726386211286941,0.668631184252386,0,0.657842649739726,0,-0.540166889379603,1.45650767029383e-29,0.196045375159468,0.000141545277260846,0.942626811002912,0,-0.70135439484349,2.35141815583433e-56,0.296118666386316,5.77244607669058e-09,-0.753707050154391,1.95042926451248e-69,0.347823177522689,5.10214093196737e-12,-0.28628614018496,1.89646803361786e-08
"1PYL",0.511687096614587,1.16119697635142e-07,0.407628229983186,4.13100563450008e-05,0.427601077225178,1.54603016044863e-05,-0.269954046266698,0.00815304025792671,0.0749585726748963,0.470324950680637,0.633512596902868,5.58664225991379e-12,0.651747670053993,8.4909856923332e-13,-0.450605499408093,4.60239267368539e-06,0.273584283052865,0.00730403267603164,0.916147423209152,0,-0.702603035100009,2.09976929906091e-15,0.519463739058583,6.8902512140312e-08,-0.807475982817449,4.89120330273693e-23,0.562528067872287,2.9797924128161e-09,-0.733966580423566,2.64210232836166e-17
"1Q91",0.45809211709427,1.86601845086898e-11,0.36490143451535,1.68459171945301e-07,0.37048726585865,1.05267691896671e-07,-0.464849274886829,8.59933906605564e-12,0.126286009896167,0.0793234832548064,0.675410364351976,0,0.681649818394041,0,-0.539026577292691,5.14423296848028e-16,0.390058894051772,1.88680298052191e-08,0.944386242085792,0,-0.688821580013019,1.24773658156215e-28,0.438505727194631,1.60496949064282e-10,-0.757353328407263,2.20183920989226e-37,0.508393486344184,3.79696274421804e-14,-0.571709846011282,3.13803309013559e-18
"1QAM",0.307103015924761,1.59321163084591e-06,0.274784506869141,1.93349189168135e-05,0.288366714432518,7.02884435188622e-06,-0.332071956700045,1.86737244519164e-07,0.0682637396238333,0.297365569765673,0.708205481855611,0,0.721977057652278,0,-0.57275114590953,6.93968654802874e-22,0.366872628955332,6.73196964839917e-09,0.978841941085672,0,-0.701167492238369,4.35974737147809e-36,0.446771381458461,6.24389429049188e-13,-0.731019551645817,1.50284572575288e-40,0.468964460077452,2.97539770599542e-14,-0.48358301568253,3.54697052686608e-15
"1QAZ",0.0767974934564915,0.151062275249713,0.0361772785567532,0.499304441969894,0.000602600928756342,0.991024423508944,0.0415637442726512,0.437598844580243,-0.0156596481012251,0.770015354064519,0.62936562001734,0,0.604935248917628,0,-0.504155782133865,5.00537522053284e-24,0.249894458111916,2.13200475052133e-06,0.94280622620881,0,-0.70686694537846,2.00122912721607e-54,0.38132856576513,1.35891298214119e-13,-0.77127894451637,1.84996389582716e-70,0.453775854636695,0,-0.539176620222696,7.31347506770775e-28
"1QBA",0.476406907939297,0,0.428256383928607,0,0.433892377971064,0,-0.438546497954948,1.2279920877903e-41,0.116109473619393,0.000655345360863535,0.627410448108419,0,0.604473749210997,0,-0.469154831765345,3.57809267873679e-48,0.178074344054896,1.51683206661701e-07,0.936609561435308,0,-0.64294863352784,3.03731545313147e-101,0.296610895396851,0,-0.711700816041163,2.00858877794688e-133,0.355058629512375,0,-0.233176631253676,4.65502235773818e-12
"1QFM",0.495137541215312,0,0.455125616294145,0,0.45200008238905,0,-0.458720196385037,5.6028086007618e-38,0.0932426910813692,0.0132577622511141,0.617221208801071,0,0.615689504793377,0,-0.484208702928477,1.01480941181479e-42,0.234431663037915,2.94651414378677e-10,0.961386065805198,0,-0.668866172118184,1.30202730847757e-92,0.416624594515436,0,-0.706118801501654,1.74767003041729e-107,0.463168491024113,0,-0.386161984315249,1.72429351358052e-26
"1QGX",0.507086773445922,0,0.43049141353289,0,0.425130551010071,0,-0.490213938886347,8.43755199329404e-23,0.127849803174329,0.0160904716098438,0.656918123614309,0,0.660069713137629,0,-0.629047397386557,2.12912006181382e-40,0.317041131910971,1.04666320055458e-09,0.959798181513896,0,-0.72940151967645,5.28750072028263e-60,0.462049251311099,0,-0.773410089480867,1.12689872046345e-71,0.506163090438983,0,-0.510500650876084,6.89611130979905e-25
"1QJE",0.317691303523924,4.20880219564879e-09,0.319842117985351,3.26338733813714e-09,0.29691133502743,4.43918906078977e-08,-0.282574713386581,2.03012880895884e-07,0.07645216800006,0.167826749751802,0.652157598990456,0,0.647901249340987,0,-0.513187767640489,2.29389425797807e-23,0.312946646149619,7.32517690948953e-09,0.947903781449662,0,-0.702515326653717,6.1368454754976e-50,0.42631005650729,6.66133814775094e-16,-0.759987990923313,8.85271661490125e-63,0.478069622317117,0,-0.493862569684832,1.64868486557917e-21
"1QK2",0.524495251181968,0,0.421446132667136,0,0.417179943839351,0,-0.505392484533149,6.24702631157203e-25,-0.0472199411943219,0.36968782315898,0.670807547398871,0,0.659416141842736,0,-0.561001241517891,1.75899703383753e-31,0.166713788090036,0.00143406300687876,0.944998929093909,0,-0.689119290099156,1.94599920195071e-52,0.313298676984986,1.04176312021309e-09,-0.761775099890243,4.7911358807405e-70,0.365315410771448,6.67021993194794e-13,-0.300827378388305,4.98211824478102e-09
"1QWN",0.459114684219113,0,0.412817629774381,0,0.419639319291666,0,-0.473129883539574,1.08332877666315e-57,0.0986852708368092,0.00165362776881728,0.631642378489804,0,0.625392308141788,0,-0.477279360108132,8.15761113857392e-59,0.147107478530837,2.54819964085051e-06,0.963344939449877,0,-0.668769860502771,1.95768731143028e-132,0.345184358037367,0,-0.716815982472382,1.14928745712237e-160,0.393748469116096,0,-0.339864583094582,7.79562217268302e-29
"1R1J",0.44316931062491,0,0.444669459103341,0,0.459125670246148,0,-0.413489320665487,4.02641889132266e-30,0.0332622357083933,0.380930450952365,0.64273288468869,0,0.649890940027397,0,-0.438868019360995,3.93575278186951e-34,0.18642645385771,7.31112733465267e-07,0.961087494407328,0,-0.631176115931574,1.27062727925639e-78,0.308724915830975,0,-0.678082462065559,7.02578937067851e-95,0.347267060234049,0,-0.298650582333918,8.33432311135605e-16
"1R44",0.520233833172284,2.22044604925031e-15,0.571212283183987,0,0.582842245534565,0,-0.570467560280198,7.81261370120906e-19,0.0773582786676153,0.273829870486537,0.640741007214424,0,0.629517227105131,0,-0.49549756939267,6.52173249978545e-14,0.180194933432466,0.0102819945173356,0.955146430525865,0,-0.677392875421342,1.7718073783026e-28,0.252307068380762,0.000291783875765894,-0.767997162622565,1.45052738048603e-40,0.310065898738163,7.09927520592402e-06,-0.441736777153162,4.67475298386703e-11
