"pdb","wcn","variable","value"
"1LDM_A","wcnAA","asa",-0.84873867699558
"1LDM_A","wcnAA","ddgent",-0.714018830157906
"1LDM_A","wcnAA","hbe_mean",-0.420034808163131
"1LDM_A","wcnAA","hpshh",-0.358264190747213
"1LDM_A","wcnAA","resvol",-0.192117129961623
"1LDM_A","wcnAA","rsa",-0.855503239751433
"1LDM_A","wcnAA","seqent",-0.521631119429795
"1LDM_A","wcnC","asa",-0.752231983032376
"1LDM_A","wcnC","ddgent",-0.609832253890375
"1LDM_A","wcnC","hbe_mean",-0.474984870313582
"1LDM_A","wcnC","hpshh",-0.273973371376616
"1LDM_A","wcnC","resvol",-0.116616335065294
"1LDM_A","wcnC","rsa",-0.778763609662583
"1LDM_A","wcnC","seqent",-0.456768427634078
"1LDM_A","wcnCA","asa",-0.794743811754974
"1LDM_A","wcnCA","ddgent",-0.674313076648313
"1LDM_A","wcnCA","hbe_mean",-0.441215312424979
"1LDM_A","wcnCA","hpshh",-0.303261821406565
"1LDM_A","wcnCA","resvol",-0.113264335777068
"1LDM_A","wcnCA","rsa",-0.821213456110997
"1LDM_A","wcnCA","seqent",-0.481440506755081
"1LDM_A","wcnCB","asa",-0.846193736726254
"1LDM_A","wcnCB","ddgent",-0.733844074970178
"1LDM_A","wcnCB","hbe_mean",-0.417820040720087
"1LDM_A","wcnCB","hpshh",-0.348129259375614
"1LDM_A","wcnCB","resvol",-0.115143083468187
"1LDM_A","wcnCB","rsa",-0.869258851357867
"1LDM_A","wcnCB","seqent",-0.514145316638061
"1LDM_A","wcnN","asa",-0.717870985093436
"1LDM_A","wcnN","ddgent",-0.585436281414486
"1LDM_A","wcnN","hbe_mean",-0.516349890738937
"1LDM_A","wcnN","hpshh",-0.260114083714083
"1LDM_A","wcnN","resvol",-0.0936599309341117
"1LDM_A","wcnN","rsa",-0.746763052263503
"1LDM_A","wcnN","seqent",-0.43536578484536
"1LDM_A","wcnO","asa",-0.750192756170684
"1LDM_A","wcnO","ddgent",-0.603069504444699
"1LDM_A","wcnO","hbe_mean",-0.482938618924288
"1LDM_A","wcnO","hpshh",-0.268314457844987
"1LDM_A","wcnO","resvol",-0.125547255101583
"1LDM_A","wcnO","rsa",-0.775818655046407
"1LDM_A","wcnO","seqent",-0.431204684058815
"1LDM_A","wcnSC","asa",-0.8684758475701
"1LDM_A","wcnSC","ddgent",-0.753520713847647
"1LDM_A","wcnSC","hbe_mean",-0.393032407988379
"1LDM_A","wcnSC","hpshh",-0.385920775108573
"1LDM_A","wcnSC","resvol",-0.146344066066246
"1LDM_A","wcnSC","rsa",-0.881944537052337
"1LDM_A","wcnSC","seqent",-0.536839626037957
"1LJL_A","wcnAA","asa",-0.891637062409176
"1LJL_A","wcnAA","ddgent",-0.704931106528834
"1LJL_A","wcnAA","hbe_mean",-0.407281656241353
"1LJL_A","wcnAA","hpshh",-0.451064470253094
"1LJL_A","wcnAA","resvol",-0.126133658555027
"1LJL_A","wcnAA","rsa",-0.901488985885366
"1LJL_A","wcnAA","seqent",-0.603230663000835
"1LJL_A","wcnC","asa",-0.746464690800989
"1LJL_A","wcnC","ddgent",-0.590834232339647
"1LJL_A","wcnC","hbe_mean",-0.590144592392383
"1LJL_A","wcnC","hpshh",-0.310923577321358
"1LJL_A","wcnC","resvol",-0.00429720465772902
"1LJL_A","wcnC","rsa",-0.780968043465047
"1LJL_A","wcnC","seqent",-0.430886848907177
"1LJL_A","wcnCA","asa",-0.805453882884403
"1LJL_A","wcnCA","ddgent",-0.656545903945158
"1LJL_A","wcnCA","hbe_mean",-0.475734352344388
"1LJL_A","wcnCA","hpshh",-0.373504659714618
"1LJL_A","wcnCA","resvol",-0.0377253956797309
"1LJL_A","wcnCA","rsa",-0.833134028761545
"1LJL_A","wcnCA","seqent",-0.532499175318668
"1LJL_A","wcnCB","asa",-0.856570915140807
"1LJL_A","wcnCB","ddgent",-0.72930942659329
"1LJL_A","wcnCB","hbe_mean",-0.421864023187503
"1LJL_A","wcnCB","hpshh",-0.4290562512678
"1LJL_A","wcnCB","resvol",-0.0468027603079349
"1LJL_A","wcnCB","rsa",-0.884714309920925
"1LJL_A","wcnCB","seqent",-0.547570860097406
"1LJL_A","wcnN","asa",-0.657076261221477
"1LJL_A","wcnN","ddgent",-0.535577435169127
"1LJL_A","wcnN","hbe_mean",-0.554843078256303
"1LJL_A","wcnN","hpshh",-0.25063912375007
"1LJL_A","wcnN","resvol",-0.0185526185765683
"1LJL_A","wcnN","rsa",-0.686839367372857
"1LJL_A","wcnN","seqent",-0.4306464885845
"1LJL_A","wcnO","asa",-0.727463114473066
"1LJL_A","wcnO","ddgent",-0.569542121290745
"1LJL_A","wcnO","hbe_mean",-0.623208340268599
"1LJL_A","wcnO","hpshh",-0.281801009935219
"1LJL_A","wcnO","resvol",0.0135748859781516
"1LJL_A","wcnO","rsa",-0.765320984811318
"1LJL_A","wcnO","seqent",-0.397793602662307
"1LJL_A","wcnSC","asa",-0.906316614965593
"1LJL_A","wcnSC","ddgent",-0.740201286375616
"1LJL_A","wcnSC","hbe_mean",-0.326864151283681
"1LJL_A","wcnSC","hpshh",-0.485990199859236
"1LJL_A","wcnSC","resvol",-0.116021781694406
"1LJL_A","wcnSC","rsa",-0.915718312095045
"1LJL_A","wcnSC","seqent",-0.632379814859967
"1LVH_A","wcnAA","asa",-0.801432548607212
"1LVH_A","wcnAA","ddgent",-0.690708485712515
"1LVH_A","wcnAA","hbe_mean",-0.252727903481728
"1LVH_A","wcnAA","hpshh",-0.470246522601711
"1LVH_A","wcnAA","resvol",-0.144221264789355
"1LVH_A","wcnAA","rsa",-0.78731109004846
"1LVH_A","wcnAA","seqent",-0.621951466905839
"1LVH_A","wcnC","asa",-0.663780888789051
"1LVH_A","wcnC","ddgent",-0.572715439274666
"1LVH_A","wcnC","hbe_mean",-0.446087400242192
"1LVH_A","wcnC","hpshh",-0.316263475395504
"1LVH_A","wcnC","resvol",-0.0221070540795051
"1LVH_A","wcnC","rsa",-0.692792269778394
"1LVH_A","wcnC","seqent",-0.519772639164844
"1LVH_A","wcnCA","asa",-0.709692602385347
"1LVH_A","wcnCA","ddgent",-0.645439331015479
"1LVH_A","wcnCA","hbe_mean",-0.375637477137284
"1LVH_A","wcnCA","hpshh",-0.362811206268151
"1LVH_A","wcnCA","resvol",-0.0340903329383415
"1LVH_A","wcnCA","rsa",-0.731727278025577
"1LVH_A","wcnCA","seqent",-0.594265038682012
"1LVH_A","wcnCB","asa",-0.795894037448025
"1LVH_A","wcnCB","ddgent",-0.724082203050777
"1LVH_A","wcnCB","hbe_mean",-0.321185295538
"1LVH_A","wcnCB","hpshh",-0.443990697571512
"1LVH_A","wcnCB","resvol",-0.0388153662757049
"1LVH_A","wcnCB","rsa",-0.812213792951932
"1LVH_A","wcnCB","seqent",-0.62692378780314
"1LVH_A","wcnN","asa",-0.585261959275627
"1LVH_A","wcnN","ddgent",-0.532662019688611
"1LVH_A","wcnN","hbe_mean",-0.460778018833591
"1LVH_A","wcnN","hpshh",-0.264429427827868
"1LVH_A","wcnN","resvol",-0.0116044595754281
"1LVH_A","wcnN","rsa",-0.616049733423185
"1LVH_A","wcnN","seqent",-0.477142200265994
"1LVH_A","wcnO","asa",-0.687226632229602
"1LVH_A","wcnO","ddgent",-0.577187357364634
"1LVH_A","wcnO","hbe_mean",-0.447538819605767
"1LVH_A","wcnO","hpshh",-0.3490003224332
"1LVH_A","wcnO","resvol",-0.0258322993979328
"1LVH_A","wcnO","rsa",-0.712925601968156
"1LVH_A","wcnO","seqent",-0.499587518260244
"1LVH_A","wcnSC","asa",-0.838757567491592
"1LVH_A","wcnSC","ddgent",-0.740341366932825
"1LVH_A","wcnSC","hbe_mean",-0.249880303239095
"1LVH_A","wcnSC","hpshh",-0.517649309830945
"1LVH_A","wcnSC","resvol",-0.0565189297329552
"1LVH_A","wcnSC","rsa",-0.840521497156099
"1LVH_A","wcnSC","seqent",-0.629904700943067
"1M53_A","wcnAA","asa",-0.816085305118704
"1M53_A","wcnAA","ddgent",-0.649565339722011
"1M53_A","wcnAA","hbe_mean",-0.274289541365699
"1M53_A","wcnAA","hpshh",-0.352762302226401
"1M53_A","wcnAA","resvol",0.00906083283880048
"1M53_A","wcnAA","rsa",-0.824810042741486
"1M53_A","wcnAA","seqent",-0.596922527022439
"1M53_A","wcnC","asa",-0.712886680300599
"1M53_A","wcnC","ddgent",-0.549378266322843
"1M53_A","wcnC","hbe_mean",-0.348978870438839
"1M53_A","wcnC","hpshh",-0.263167259538508
"1M53_A","wcnC","resvol",0.0512675167765455
"1M53_A","wcnC","rsa",-0.733760783169317
"1M53_A","wcnC","seqent",-0.541640644388922
"1M53_A","wcnCA","asa",-0.75913475583043
"1M53_A","wcnCA","ddgent",-0.600736983318387
"1M53_A","wcnCA","hbe_mean",-0.320238287592081
"1M53_A","wcnCA","hpshh",-0.285895145071172
"1M53_A","wcnCA","resvol",0.0588991959497741
"1M53_A","wcnCA","rsa",-0.779254527599539
"1M53_A","wcnCA","seqent",-0.575863784669747
"1M53_A","wcnCB","asa",-0.795320975848094
"1M53_A","wcnCB","ddgent",-0.650221824578282
"1M53_A","wcnCB","hbe_mean",-0.296305346878765
"1M53_A","wcnCB","hpshh",-0.326969368216847
"1M53_A","wcnCB","resvol",0.0719461508121347
"1M53_A","wcnCB","rsa",-0.816250741748223
"1M53_A","wcnCB","seqent",-0.608772789433638
"1M53_A","wcnN","asa",-0.6698252187635
"1M53_A","wcnN","ddgent",-0.520421440517536
"1M53_A","wcnN","hbe_mean",-0.330239003043413
"1M53_A","wcnN","hpshh",-0.228200859504779
"1M53_A","wcnN","resvol",0.0639011637330242
"1M53_A","wcnN","rsa",-0.691045356634356
"1M53_A","wcnN","seqent",-0.522132505137016
"1M53_A","wcnO","asa",-0.709883100092516
"1M53_A","wcnO","ddgent",-0.536969005997589
"1M53_A","wcnO","hbe_mean",-0.371725839502361
"1M53_A","wcnO","hpshh",-0.273145975646811
"1M53_A","wcnO","resvol",0.0516498992624719
"1M53_A","wcnO","rsa",-0.730229918919148
"1M53_A","wcnO","seqent",-0.508866160457835
"1M53_A","wcnSC","asa",-0.823456123204147
"1M53_A","wcnSC","ddgent",-0.677322857129891
"1M53_A","wcnSC","hbe_mean",-0.245148827947897
"1M53_A","wcnSC","hpshh",-0.384603196212549
"1M53_A","wcnSC","resvol",0.0628123297794644
"1M53_A","wcnSC","rsa",-0.836775057584832
"1M53_A","wcnSC","seqent",-0.605552878110984
"1MBB_A","wcnAA","asa",-0.763048411452512
"1MBB_A","wcnAA","ddgent",-0.643845077023361
"1MBB_A","wcnAA","hbe_mean",-0.176699894541033
"1MBB_A","wcnAA","hpshh",-0.403561301207335
"1MBB_A","wcnAA","resvol",-0.0858677693024337
"1MBB_A","wcnAA","rsa",-0.772818940920341
"1MBB_A","wcnAA","seqent",-0.66495005616937
"1MBB_A","wcnC","asa",-0.645173452109164
"1MBB_A","wcnC","ddgent",-0.540124965461232
"1MBB_A","wcnC","hbe_mean",-0.216279663189462
"1MBB_A","wcnC","hpshh",-0.279158591816092
"1MBB_A","wcnC","resvol",0.00202468309665453
"1MBB_A","wcnC","rsa",-0.676738856439244
"1MBB_A","wcnC","seqent",-0.582179586458332
"1MBB_A","wcnCA","asa",-0.67236717455185
"1MBB_A","wcnCA","ddgent",-0.575907281917256
"1MBB_A","wcnCA","hbe_mean",-0.171588724793341
"1MBB_A","wcnCA","hpshh",-0.312805159317946
"1MBB_A","wcnCA","resvol",0.0114791288205815
"1MBB_A","wcnCA","rsa",-0.703719532241963
"1MBB_A","wcnCA","seqent",-0.603929203390696
"1MBB_A","wcnCB","asa",-0.74446113282209
"1MBB_A","wcnCB","ddgent",-0.650474688616785
"1MBB_A","wcnCB","hbe_mean",-0.180941516515369
"1MBB_A","wcnCB","hpshh",-0.390683910062205
"1MBB_A","wcnCB","resvol",-0.0092817638827033
"1MBB_A","wcnCB","rsa",-0.76940801252584
"1MBB_A","wcnCB","seqent",-0.668114833222193
"1MBB_A","wcnN","asa",-0.588691267886106
"1MBB_A","wcnN","ddgent",-0.481429363066951
"1MBB_A","wcnN","hbe_mean",-0.228964372648135
"1MBB_A","wcnN","hpshh",-0.255120499233094
"1MBB_A","wcnN","resvol",0.0507784207870895
"1MBB_A","wcnN","rsa",-0.622880162657218
"1MBB_A","wcnN","seqent",-0.532086367311564
"1MBB_A","wcnO","asa",-0.649018874699026
"1MBB_A","wcnO","ddgent",-0.527340507219938
"1MBB_A","wcnO","hbe_mean",-0.268269306179436
"1MBB_A","wcnO","hpshh",-0.287540094856128
"1MBB_A","wcnO","resvol",-0.00545196563835035
"1MBB_A","wcnO","rsa",-0.678158650800516
"1MBB_A","wcnO","seqent",-0.563187412641942
"1MBB_A","wcnSC","asa",-0.785147139936148
"1MBB_A","wcnSC","ddgent",-0.685365790361508
"1MBB_A","wcnSC","hbe_mean",-0.157814446781433
"1MBB_A","wcnSC","hpshh",-0.461939307496028
"1MBB_A","wcnSC","resvol",-0.0326414646685034
"1MBB_A","wcnSC","rsa",-0.801384396871955
"1MBB_A","wcnSC","seqent",-0.685868211100207
"1MJ9_A","wcnAA","asa",-0.851301852949577
"1MJ9_A","wcnAA","ddgent",-0.713408103274999
"1MJ9_A","wcnAA","hbe_mean",-0.425964112410119
"1MJ9_A","wcnAA","hpshh",-0.385515574133878
"1MJ9_A","wcnAA","resvol",-0.119127576775569
"1MJ9_A","wcnAA","rsa",-0.83873502483071
"1MJ9_A","wcnAA","seqent",-0.561714346470691
"1MJ9_A","wcnC","asa",-0.728426812910738
"1MJ9_A","wcnC","ddgent",-0.565236931381199
"1MJ9_A","wcnC","hbe_mean",-0.524464600493222
"1MJ9_A","wcnC","hpshh",-0.313826980968259
"1MJ9_A","wcnC","resvol",-0.0424396372258969
"1MJ9_A","wcnC","rsa",-0.730575922913924
"1MJ9_A","wcnC","seqent",-0.475254765811113
"1MJ9_A","wcnCA","asa",-0.784821510389478
"1MJ9_A","wcnCA","ddgent",-0.653915749342971
"1MJ9_A","wcnCA","hbe_mean",-0.473678162264949
"1MJ9_A","wcnCA","hpshh",-0.338717568440155
"1MJ9_A","wcnCA","resvol",-0.0224344880136057
"1MJ9_A","wcnCA","rsa",-0.79331858690438
"1MJ9_A","wcnCA","seqent",-0.528650122028333
"1MJ9_A","wcnCB","asa",-0.833580055969594
"1MJ9_A","wcnCB","ddgent",-0.716503923298685
"1MJ9_A","wcnCB","hbe_mean",-0.442819773048746
"1MJ9_A","wcnCB","hpshh",-0.379187979779651
"1MJ9_A","wcnCB","resvol",-0.0267735050732325
"1MJ9_A","wcnCB","rsa",-0.841351306208191
"1MJ9_A","wcnCB","seqent",-0.55794761821459
"1MJ9_A","wcnN","asa",-0.70084036222423
"1MJ9_A","wcnN","ddgent",-0.573984141663403
"1MJ9_A","wcnN","hbe_mean",-0.5469910240427
"1MJ9_A","wcnN","hpshh",-0.280362922936331
"1MJ9_A","wcnN","resvol",-0.0234467867513738
"1MJ9_A","wcnN","rsa",-0.706807826768915
"1MJ9_A","wcnN","seqent",-0.456166922717665
"1MJ9_A","wcnO","asa",-0.716360211767119
"1MJ9_A","wcnO","ddgent",-0.54392773392344
"1MJ9_A","wcnO","hbe_mean",-0.556468646049905
"1MJ9_A","wcnO","hpshh",-0.311528778832688
"1MJ9_A","wcnO","resvol",-0.0209292541321898
"1MJ9_A","wcnO","rsa",-0.721236317640255
"1MJ9_A","wcnO","seqent",-0.450639065428022
"1MJ9_A","wcnSC","asa",-0.866227474683501
"1MJ9_A","wcnSC","ddgent",-0.754480652451885
"1MJ9_A","wcnSC","hbe_mean",-0.375523376867491
"1MJ9_A","wcnSC","hpshh",-0.410958392322168
"1MJ9_A","wcnSC","resvol",-0.0784737901243089
"1MJ9_A","wcnSC","rsa",-0.861413298760067
"1MJ9_A","wcnSC","seqent",-0.577048141908916
"1MLA_A","wcnAA","asa",-0.824320326454496
"1MLA_A","wcnAA","ddgent",-0.583185724678137
"1MLA_A","wcnAA","hbe_mean",-0.3174212898489
"1MLA_A","wcnAA","hpshh",-0.381544336982661
"1MLA_A","wcnAA","resvol",0.00810232904369967
"1MLA_A","wcnAA","rsa",-0.840657800302629
"1MLA_A","wcnAA","seqent",-0.588035993772171
"1MLA_A","wcnC","asa",-0.680863897178086
"1MLA_A","wcnC","ddgent",-0.458156964252483
"1MLA_A","wcnC","hbe_mean",-0.416262464041293
"1MLA_A","wcnC","hpshh",-0.215699766958135
"1MLA_A","wcnC","resvol",0.142932996304623
"1MLA_A","wcnC","rsa",-0.732713996786499
"1MLA_A","wcnC","seqent",-0.465642438318787
"1MLA_A","wcnCA","asa",-0.728576186726361
"1MLA_A","wcnCA","ddgent",-0.527142651711245
"1MLA_A","wcnCA","hbe_mean",-0.359894780766846
"1MLA_A","wcnCA","hpshh",-0.267194076684591
"1MLA_A","wcnCA","resvol",0.118552844684982
"1MLA_A","wcnCA","rsa",-0.774317989280446
"1MLA_A","wcnCA","seqent",-0.52527192797524
"1MLA_A","wcnCB","asa",-0.803668906182781
"1MLA_A","wcnCB","ddgent",-0.610196839736758
"1MLA_A","wcnCB","hbe_mean",-0.31624835128522
"1MLA_A","wcnCB","hpshh",-0.349038629636351
"1MLA_A","wcnCB","resvol",0.0993224946963965
"1MLA_A","wcnCB","rsa",-0.843005626213286
"1MLA_A","wcnCB","seqent",-0.584251068692218
"1MLA_A","wcnN","asa",-0.627910346759939
"1MLA_A","wcnN","ddgent",-0.416790167318006
"1MLA_A","wcnN","hbe_mean",-0.446698580404718
"1MLA_A","wcnN","hpshh",-0.182605491314693
"1MLA_A","wcnN","resvol",0.140855677817425
"1MLA_A","wcnN","rsa",-0.676523926441391
"1MLA_A","wcnN","seqent",-0.443973023151054
"1MLA_A","wcnO","asa",-0.672827594048806
"1MLA_A","wcnO","ddgent",-0.452873081933377
"1MLA_A","wcnO","hbe_mean",-0.4401132019801
"1MLA_A","wcnO","hpshh",-0.225437163209943
"1MLA_A","wcnO","resvol",0.163644714498731
"1MLA_A","wcnO","rsa",-0.72712654005412
"1MLA_A","wcnO","seqent",-0.439949531045499
"1MLA_A","wcnSC","asa",-0.84993967404989
"1MLA_A","wcnSC","ddgent",-0.636896242534978
"1MLA_A","wcnSC","hbe_mean",-0.271160339060314
"1MLA_A","wcnSC","hpshh",-0.416445311267537
"1MLA_A","wcnSC","resvol",0.0507136249333991
"1MLA_A","wcnSC","rsa",-0.872335109363068
"1MLA_A","wcnSC","seqent",-0.619927413799327
"1MRQ_A","wcnAA","asa",-0.849187204471247
"1MRQ_A","wcnAA","ddgent",-0.710568692262056
"1MRQ_A","wcnAA","hbe_mean",-0.382617931092889
"1MRQ_A","wcnAA","hpshh",-0.456406173520698
"1MRQ_A","wcnAA","resvol",-0.0340746129628428
"1MRQ_A","wcnAA","rsa",-0.865821060407411
"1MRQ_A","wcnAA","seqent",-0.504433590883877
"1MRQ_A","wcnC","asa",-0.722799838367216
"1MRQ_A","wcnC","ddgent",-0.579020726012246
"1MRQ_A","wcnC","hbe_mean",-0.509629824059895
"1MRQ_A","wcnC","hpshh",-0.338435631123214
"1MRQ_A","wcnC","resvol",0.0451069686257402
"1MRQ_A","wcnC","rsa",-0.759120410203977
"1MRQ_A","wcnC","seqent",-0.445829764481542
"1MRQ_A","wcnCA","asa",-0.752987526543376
"1MRQ_A","wcnCA","ddgent",-0.623741792674354
"1MRQ_A","wcnCA","hbe_mean",-0.444400925335943
"1MRQ_A","wcnCA","hpshh",-0.368114210659214
"1MRQ_A","wcnCA","resvol",0.0637268408454085
"1MRQ_A","wcnCA","rsa",-0.792376309024618
"1MRQ_A","wcnCA","seqent",-0.462009537842565
"1MRQ_A","wcnCB","asa",-0.815865644228966
"1MRQ_A","wcnCB","ddgent",-0.69197574783791
"1MRQ_A","wcnCB","hbe_mean",-0.40567688804174
"1MRQ_A","wcnCB","hpshh",-0.410635948605122
"1MRQ_A","wcnCB","resvol",0.034569824232953
"1MRQ_A","wcnCB","rsa",-0.849044404887638
"1MRQ_A","wcnCB","seqent",-0.488343200666106
"1MRQ_A","wcnN","asa",-0.676654808567069
"1MRQ_A","wcnN","ddgent",-0.553213810314362
"1MRQ_A","wcnN","hbe_mean",-0.500869554073233
"1MRQ_A","wcnN","hpshh",-0.301716700213103
"1MRQ_A","wcnN","resvol",0.0576600109732702
"1MRQ_A","wcnN","rsa",-0.713706671193517
"1MRQ_A","wcnN","seqent",-0.429987047475449
"1MRQ_A","wcnO","asa",-0.725470405128742
"1MRQ_A","wcnO","ddgent",-0.586006077996925
"1MRQ_A","wcnO","hbe_mean",-0.511486886599813
"1MRQ_A","wcnO","hpshh",-0.338095150287237
"1MRQ_A","wcnO","resvol",0.0394858110125816
"1MRQ_A","wcnO","rsa",-0.759937668990377
"1MRQ_A","wcnO","seqent",-0.455974573186479
"1MRQ_A","wcnSC","asa",-0.861002114620378
"1MRQ_A","wcnSC","ddgent",-0.727280691071242
"1MRQ_A","wcnSC","hbe_mean",-0.34420272150025
"1MRQ_A","wcnSC","hpshh",-0.468995934243454
"1MRQ_A","wcnSC","resvol",-0.00291189234378316
"1MRQ_A","wcnSC","rsa",-0.880938384249685
"1MRQ_A","wcnSC","seqent",-0.502584321310557
"1MUD_A","wcnAA","asa",-0.824967666196266
"1MUD_A","wcnAA","ddgent",-0.683359671302149
"1MUD_A","wcnAA","hbe_mean",-0.442610867705072
"1MUD_A","wcnAA","hpshh",-0.397832916912768
"1MUD_A","wcnAA","resvol",-0.0708965650728935
"1MUD_A","wcnAA","rsa",-0.834461813978228
"1MUD_A","wcnAA","seqent",-0.493242319192827
"1MUD_A","wcnC","asa",-0.675901748700936
"1MUD_A","wcnC","ddgent",-0.542064896755162
"1MUD_A","wcnC","hbe_mean",-0.583359088700932
"1MUD_A","wcnC","hpshh",-0.240486154463442
"1MUD_A","wcnC","resvol",0.085756019696452
"1MUD_A","wcnC","rsa",-0.728850415304375
"1MUD_A","wcnC","seqent",-0.394239051009495
"1MUD_A","wcnCA","asa",-0.724834230035155
"1MUD_A","wcnCA","ddgent",-0.603853771597135
"1MUD_A","wcnCA","hbe_mean",-0.511023548081382
"1MUD_A","wcnCA","hpshh",-0.288699430890061
"1MUD_A","wcnCA","resvol",0.0472920548470948
"1MUD_A","wcnCA","rsa",-0.770902732596189
"1MUD_A","wcnCA","seqent",-0.429341708956298
"1MUD_A","wcnCB","asa",-0.789768360976237
"1MUD_A","wcnCB","ddgent",-0.695086388537716
"1MUD_A","wcnCB","hbe_mean",-0.470587790132889
"1MUD_A","wcnCB","hpshh",-0.342581410218483
"1MUD_A","wcnCB","resvol",0.040253170963804
"1MUD_A","wcnCB","rsa",-0.831146348225223
"1MUD_A","wcnCB","seqent",-0.501056023429368
"1MUD_A","wcnN","asa",-0.624956010324637
"1MUD_A","wcnN","ddgent",-0.455589970501475
"1MUD_A","wcnN","hbe_mean",-0.591865029991279
"1MUD_A","wcnN","hpshh",-0.250866369397999
"1MUD_A","wcnN","resvol",0.0209405341103778
"1MUD_A","wcnN","rsa",-0.663662073557071
"1MUD_A","wcnN","seqent",-0.314882269918014
"1MUD_A","wcnO","asa",-0.670552222066071
"1MUD_A","wcnO","ddgent",-0.532889801938475
"1MUD_A","wcnO","hbe_mean",-0.538659558410156
"1MUD_A","wcnO","hpshh",-0.247992684952203
"1MUD_A","wcnO","resvol",0.092821876536242
"1MUD_A","wcnO","rsa",-0.720457878982717
"1MUD_A","wcnO","seqent",-0.412149978980971
"1MUD_A","wcnSC","asa",-0.847140913608401
"1MUD_A","wcnSC","ddgent",-0.735468815844922
"1MUD_A","wcnSC","hbe_mean",-0.425769177717873
"1MUD_A","wcnSC","hpshh",-0.442356811214232
"1MUD_A","wcnSC","resvol",-0.000685959305479619
"1MUD_A","wcnSC","rsa",-0.871235116779094
"1MUD_A","wcnSC","seqent",-0.54469685245865
"1MUG_A","wcnAA","asa",-0.888599409823864
"1MUG_A","wcnAA","ddgent",-0.786445115272621
"1MUG_A","wcnAA","hbe_mean",-0.476383261172916
"1MUG_A","wcnAA","hpshh",-0.497180791998613
"1MUG_A","wcnAA","resvol",-0.110412933870635
"1MUG_A","wcnAA","rsa",-0.88802130617497
"1MUG_A","wcnAA","seqent",-0.540090294659792
"1MUG_A","wcnC","asa",-0.669822781489166
"1MUG_A","wcnC","ddgent",-0.645628189031069
"1MUG_A","wcnC","hbe_mean",-0.659264167872803
"1MUG_A","wcnC","hpshh",-0.250041971832572
"1MUG_A","wcnC","resvol",0.10652001539257
"1MUG_A","wcnC","rsa",-0.730046318416939
"1MUG_A","wcnC","seqent",-0.36269334544386
"1MUG_A","wcnCA","asa",-0.746379227552195
"1MUG_A","wcnCA","ddgent",-0.707693746159806
"1MUG_A","wcnCA","hbe_mean",-0.573533648281417
"1MUG_A","wcnCA","hpshh",-0.336855312488112
"1MUG_A","wcnCA","resvol",0.0507541594133677
"1MUG_A","wcnCA","rsa",-0.794655132870513
"1MUG_A","wcnCA","seqent",-0.462565116341196
"1MUG_A","wcnCB","asa",-0.846087361054885
"1MUG_A","wcnCB","ddgent",-0.772056741377929
"1MUG_A","wcnCB","hbe_mean",-0.503103559660187
"1MUG_A","wcnCB","hpshh",-0.43570039563617
"1MUG_A","wcnCB","resvol",-0.000902802941329363
"1MUG_A","wcnCB","rsa",-0.878542459356228
"1MUG_A","wcnCB","seqent",-0.518788234979831
"1MUG_A","wcnN","asa",-0.619472740835516
"1MUG_A","wcnN","ddgent",-0.603341970988166
"1MUG_A","wcnN","hbe_mean",-0.646349000595374
"1MUG_A","wcnN","hpshh",-0.27162813643796
"1MUG_A","wcnN","resvol",0.0533364709468878
"1MUG_A","wcnN","rsa",-0.658716358595344
"1MUG_A","wcnN","seqent",-0.365693372158256
"1MUG_A","wcnO","asa",-0.686762095009661
"1MUG_A","wcnO","ddgent",-0.651048540058238
"1MUG_A","wcnO","hbe_mean",-0.668126391295867
"1MUG_A","wcnO","hpshh",-0.298373822893507
"1MUG_A","wcnO","resvol",0.122710102612338
"1MUG_A","wcnO","rsa",-0.748616356494217
"1MUG_A","wcnO","seqent",-0.354606897657147
"1MUG_A","wcnSC","asa",-0.896338474299449
"1MUG_A","wcnSC","ddgent",-0.784158362941789
"1MUG_A","wcnSC","hbe_mean",-0.407242684856158
"1MUG_A","wcnSC","hpshh",-0.523559567219552
"1MUG_A","wcnSC","resvol",-0.0607601135580567
"1MUG_A","wcnSC","rsa",-0.902522297613374
"1MUG_A","wcnSC","seqent",-0.565239227419657
"1NDH_A","wcnAA","asa",-0.817831348289304
"1NDH_A","wcnAA","ddgent",-0.668074703051863
"1NDH_A","wcnAA","hbe_mean",-0.37179728792343
"1NDH_A","wcnAA","hpshh",-0.453383882153807
"1NDH_A","wcnAA","resvol",-0.0512917244681121
"1NDH_A","wcnAA","rsa",-0.833104398300037
"1NDH_A","wcnAA","seqent",-0.472174070163147
"1NDH_A","wcnC","asa",-0.671492452053992
"1NDH_A","wcnC","ddgent",-0.531416221225409
"1NDH_A","wcnC","hbe_mean",-0.441826458736898
"1NDH_A","wcnC","hpshh",-0.342112405036458
"1NDH_A","wcnC","resvol",0.0787157329245176
"1NDH_A","wcnC","rsa",-0.715150558470182
"1NDH_A","wcnC","seqent",-0.359264754904598
"1NDH_A","wcnCA","asa",-0.725611881680859
"1NDH_A","wcnCA","ddgent",-0.609515143478572
"1NDH_A","wcnCA","hbe_mean",-0.420106115937677
"1NDH_A","wcnCA","hpshh",-0.381307225737603
"1NDH_A","wcnCA","resvol",0.0773000826780199
"1NDH_A","wcnCA","rsa",-0.770815634749499
"1NDH_A","wcnCA","seqent",-0.404836296817258
"1NDH_A","wcnCB","asa",-0.785129561178541
