"pdb","varea","variable","value"
"1DGK_N","vareaSC","rsa",0.915023211148612
"1DGK_N","vareaSC","seqent",0.540415164394376
"1DGS_A","vareaAA","ddgent",0.778832663445412
"1DGS_A","vareaAA","hbe",0.324155246212613
"1DGS_A","vareaAA","hpshh",0.478899107421693
"1DGS_A","vareaAA","r4s_JC",0.470137071475231
"1DGS_A","vareaAA","rsa",0.930056544897537
"1DGS_A","vareaAA","seqent",0.437575401326914
"1DGS_A","vareaCA","ddgent",0.740459619188755
"1DGS_A","vareaCA","hbe",0.333413331124864
"1DGS_A","vareaCA","hpshh",0.395542339315578
"1DGS_A","vareaCA","r4s_JC",0.43074648795318
"1DGS_A","vareaCA","rsa",0.856634673243898
"1DGS_A","vareaCA","seqent",0.378127847576457
"1DGS_A","vareaSC","ddgent",0.792634712216925
"1DGS_A","vareaSC","hbe",0.250177349987924
"1DGS_A","vareaSC","hpshh",0.497175275577109
"1DGS_A","vareaSC","r4s_JC",0.482578004472721
"1DGS_A","vareaSC","rsa",0.923972167228015
"1DGS_A","vareaSC","seqent",0.452434978926699
"1DNP_A","vareaAA","ddgent",0.795712924738012
"1DNP_A","vareaAA","hbe",0.298718356142754
"1DNP_A","vareaAA","hpshh",0.400853607537039
"1DNP_A","vareaAA","r4s_JC",0.600986780648065
"1DNP_A","vareaAA","rsa",0.931950195816037
"1DNP_A","vareaAA","seqent",0.539150567526334
"1DNP_A","vareaCA","ddgent",0.754899921714784
"1DNP_A","vareaCA","hbe",0.344220333084835
"1DNP_A","vareaCA","hpshh",0.315901013600062
"1DNP_A","vareaCA","r4s_JC",0.609768676036654
"1DNP_A","vareaCA","rsa",0.874133964748136
"1DNP_A","vareaCA","seqent",0.545034111273375
"1DNP_A","vareaSC","ddgent",0.81225937183384
"1DNP_A","vareaSC","hbe",0.232417975279868
"1DNP_A","vareaSC","hpshh",0.408800761426002
"1DNP_A","vareaSC","r4s_JC",0.621887455530091
"1DNP_A","vareaSC","rsa",0.932046453289844
"1DNP_A","vareaSC","seqent",0.558444421887603
"1DVE_A","vareaAA","ddgent",0.792919481680345
"1DVE_A","vareaAA","hbe",0.429497063077878
"1DVE_A","vareaAA","hpshh",0.524903527611211
"1DVE_A","vareaAA","r4s_JC",0.66760869758459
"1DVE_A","vareaAA","rsa",0.933994820254133
"1DVE_A","vareaAA","seqent",0.533797612888809
"1DVE_A","vareaCA","ddgent",0.743477688561274
"1DVE_A","vareaCA","hbe",0.47342352537855
"1DVE_A","vareaCA","hpshh",0.428368388248474
"1DVE_A","vareaCA","r4s_JC",0.657563701118698
"1DVE_A","vareaCA","rsa",0.877948944892324
"1DVE_A","vareaCA","seqent",0.530163375383796
"1DVE_A","vareaSC","ddgent",0.81415919992898
"1DVE_A","vareaSC","hbe",0.398381107745947
"1DVE_A","vareaSC","hpshh",0.553030858034268
"1DVE_A","vareaSC","r4s_JC",0.702855265911607
"1DVE_A","vareaSC","rsa",0.942287931585743
"1DVE_A","vareaSC","seqent",0.576345619905042
"1E0C_A","vareaAA","ddgent",0.838043807947373
"1E0C_A","vareaAA","hbe",0.529484519982949
"1E0C_A","vareaAA","hpshh",0.350282020117356
"1E0C_A","vareaAA","r4s_JC",0.573015681406453
"1E0C_A","vareaAA","rsa",0.930196654674611
"1E0C_A","vareaAA","seqent",0.494376069597275
"1E0C_A","vareaCA","ddgent",0.796632479335946
"1E0C_A","vareaCA","hbe",0.533314810955378
"1E0C_A","vareaCA","hpshh",0.296386196675505
"1E0C_A","vareaCA","r4s_JC",0.578338128415203
"1E0C_A","vareaCA","rsa",0.869444639949125
"1E0C_A","vareaCA","seqent",0.500480117644424
"1E0C_A","vareaSC","ddgent",0.847104875254338
"1E0C_A","vareaSC","hbe",0.491784341648038
"1E0C_A","vareaSC","hpshh",0.401409569631754
"1E0C_A","vareaSC","r4s_JC",0.588114937439588
"1E0C_A","vareaSC","rsa",0.938664594174482
"1E0C_A","vareaSC","seqent",0.505320695010957
"1E1A_A","vareaAA","ddgent",0.792030796730672
"1E1A_A","vareaAA","hbe",0.497692204946878
"1E1A_A","vareaAA","hpshh",0.344654019816789
"1E1A_A","vareaAA","r4s_JC",0.545927037910793
"1E1A_A","vareaAA","rsa",0.9277120709898
"1E1A_A","vareaAA","seqent",0.325776381084826
"1E1A_A","vareaCA","ddgent",0.738625346477581
"1E1A_A","vareaCA","hbe",0.483219526056796
"1E1A_A","vareaCA","hpshh",0.293254382396277
"1E1A_A","vareaCA","r4s_JC",0.52875149499681
"1E1A_A","vareaCA","rsa",0.86200906407283
"1E1A_A","vareaCA","seqent",0.299807435399368
"1E1A_A","vareaSC","ddgent",0.801780697930626
"1E1A_A","vareaSC","hbe",0.452559289407639
"1E1A_A","vareaSC","hpshh",0.371722000396794
"1E1A_A","vareaSC","r4s_JC",0.555501654605026
"1E1A_A","vareaSC","rsa",0.918381270159687
"1E1A_A","vareaSC","seqent",0.342862855426467
"1E6E_A","vareaAA","ddgent",0.78993792455078
"1E6E_A","vareaAA","hbe",0.365250577100866
"1E6E_A","vareaAA","hpshh",0.436390442650152
"1E6E_A","vareaAA","r4s_JC",0.630513216450931
"1E6E_A","vareaAA","rsa",0.935070489941014
"1E6E_A","vareaAA","seqent",0.584618292702025
"1E6E_A","vareaCA","ddgent",0.742425366839679
"1E6E_A","vareaCA","hbe",0.380350107732586
"1E6E_A","vareaCA","hpshh",0.376072819890419
"1E6E_A","vareaCA","r4s_JC",0.630851229845206
"1E6E_A","vareaCA","rsa",0.868475144936667
"1E6E_A","vareaCA","seqent",0.575544021951899
"1E6E_A","vareaSC","ddgent",0.795975245510602
"1E6E_A","vareaSC","hbe",0.309696489179783
"1E6E_A","vareaSC","hpshh",0.456815060190036
"1E6E_A","vareaSC","r4s_JC",0.632778602786405
"1E6E_A","vareaSC","rsa",0.935672447228742
"1E6E_A","vareaSC","seqent",0.599273560959455
"1EB6_A","vareaAA","ddgent",0.656885701424837
"1EB6_A","vareaAA","hbe",0.520290608468161
"1EB6_A","vareaAA","hpshh",0.504853048393154
"1EB6_A","vareaAA","r4s_JC",0.62506972535851
"1EB6_A","vareaAA","rsa",0.947028279110285
"1EB6_A","vareaAA","seqent",0.458583646405014
"1EB6_A","vareaCA","ddgent",0.619974983120098
"1EB6_A","vareaCA","hbe",0.52201610620014
"1EB6_A","vareaCA","hpshh",0.432185974931872
"1EB6_A","vareaCA","r4s_JC",0.623474767761596
"1EB6_A","vareaCA","rsa",0.890622202663007
"1EB6_A","vareaCA","seqent",0.461626356884403
"1EB6_A","vareaSC","ddgent",0.706614324544243
"1EB6_A","vareaSC","hbe",0.452196232790544
"1EB6_A","vareaSC","hpshh",0.508218793306415
"1EB6_A","vareaSC","r4s_JC",0.655892226815817
"1EB6_A","vareaSC","rsa",0.941847653781413
"1EB6_A","vareaSC","seqent",0.502735409705511
"1EH5_A","vareaAA","ddgent",0.776934765551614
"1EH5_A","vareaAA","hbe",0.31153998163933
"1EH5_A","vareaAA","hpshh",0.300374668356082
"1EH5_A","vareaAA","r4s_JC",0.707731951434387
"1EH5_A","vareaAA","rsa",0.932340246515034
"1EH5_A","vareaAA","seqent",0.554002143906994
"1EH5_A","vareaCA","ddgent",0.734481539192609
"1EH5_A","vareaCA","hbe",0.304097209146803
"1EH5_A","vareaCA","hpshh",0.189984434650221
"1EH5_A","vareaCA","r4s_JC",0.669463610837174
"1EH5_A","vareaCA","rsa",0.859633770654491
"1EH5_A","vareaCA","seqent",0.524549945297218
"1EH5_A","vareaSC","ddgent",0.793022908861851
"1EH5_A","vareaSC","hbe",0.259921412721961
"1EH5_A","vareaSC","hpshh",0.345360215826213
"1EH5_A","vareaSC","r4s_JC",0.71116249264463
"1EH5_A","vareaSC","rsa",0.937335204216702
"1EH5_A","vareaSC","seqent",0.549471758998331
"1EUG_A","vareaAA","ddgent",0.760938685208597
"1EUG_A","vareaAA","hbe",0.287215970557596
"1EUG_A","vareaAA","hpshh",0.444875353518737
"1EUG_A","vareaAA","r4s_JC",0.642293308572202
"1EUG_A","vareaAA","rsa",0.931128640110704
"1EUG_A","vareaAA","seqent",0.602521053369783
"1EUG_A","vareaCA","ddgent",0.728400950379542
"1EUG_A","vareaCA","hbe",0.291948306366703
"1EUG_A","vareaCA","hpshh",0.381250830330423
"1EUG_A","vareaCA","r4s_JC",0.631934169395318
"1EUG_A","vareaCA","rsa",0.8802390885019
"1EUG_A","vareaCA","seqent",0.592441723572744
"1EUG_A","vareaSC","ddgent",0.794782975136958
"1EUG_A","vareaSC","hbe",0.241586560452242
"1EUG_A","vareaSC","hpshh",0.433140809724685
"1EUG_A","vareaSC","r4s_JC",0.666489826166622
"1EUG_A","vareaSC","rsa",0.939934965113599
"1EUG_A","vareaSC","seqent",0.627682422841308
"1EUU_A","vareaAA","ddgent",0.733166465817857
"1EUU_A","vareaAA","hbe",0.500619810986921
"1EUU_A","vareaAA","hpshh",0.328363246928943
"1EUU_A","vareaAA","r4s_JC",0.334056740039624
"1EUU_A","vareaAA","rsa",0.9171097014138
"1EUU_A","vareaAA","seqent",0.184910983048861
"1EUU_A","vareaCA","ddgent",0.68707359273857
"1EUU_A","vareaCA","hbe",0.470858894903735
"1EUU_A","vareaCA","hpshh",0.239320599517072
"1EUU_A","vareaCA","r4s_JC",0.324727882275704
"1EUU_A","vareaCA","rsa",0.84487563229194
"1EUU_A","vareaCA","seqent",0.153308723718661
"1EUU_A","vareaSC","ddgent",0.770071199164184
"1EUU_A","vareaSC","hbe",0.425255898701394
"1EUU_A","vareaSC","hpshh",0.371890398216279
"1EUU_A","vareaSC","r4s_JC",0.34758959864909
"1EUU_A","vareaSC","rsa",0.915386927892432
"1EUU_A","vareaSC","seqent",0.190646696453726
"1EX1_A","vareaAA","ddgent",0.773643718511765
"1EX1_A","vareaAA","hbe",0.328473974143814
"1EX1_A","vareaAA","hpshh",0.349012926340218
"1EX1_A","vareaAA","r4s_JC",0.586295459713103
"1EX1_A","vareaAA","rsa",0.91233892226503
"1EX1_A","vareaAA","seqent",0.499650507057466
"1EX1_A","vareaCA","ddgent",0.731113517773488
"1EX1_A","vareaCA","hbe",0.34460432550085
"1EX1_A","vareaCA","hpshh",0.288181580781781
"1EX1_A","vareaCA","r4s_JC",0.55752177627497
"1EX1_A","vareaCA","rsa",0.84154184271056
"1EX1_A","vareaCA","seqent",0.470250746705599
"1EX1_A","vareaSC","ddgent",0.779880317705451
"1EX1_A","vareaSC","hbe",0.267392128218974
"1EX1_A","vareaSC","hpshh",0.39593474530982
"1EX1_A","vareaSC","r4s_JC",0.599917891935702
"1EX1_A","vareaSC","rsa",0.916159318540195
"1EX1_A","vareaSC","seqent",0.498014742862053
"1EXN_A","vareaAA","ddgent",0.79211654828838
"1EXN_A","vareaAA","hbe",0.400676456210046
"1EXN_A","vareaAA","hpshh",0.501401742989477
"1EXN_A","vareaAA","r4s_JC",0.356847336102112
"1EXN_A","vareaAA","rsa",0.94440030631459
"1EXN_A","vareaAA","seqent",0.302826532697573
"1EXN_A","vareaCA","ddgent",0.723427930887087
"1EXN_A","vareaCA","hbe",0.40554753160092
"1EXN_A","vareaCA","hpshh",0.456514270016221
"1EXN_A","vareaCA","r4s_JC",0.341398572306264
"1EXN_A","vareaCA","rsa",0.880278730538468
"1EXN_A","vareaCA","seqent",0.298097752224328
"1EXN_A","vareaSC","ddgent",0.802357646590062
"1EXN_A","vareaSC","hbe",0.370846203659381
"1EXN_A","vareaSC","hpshh",0.514901034052787
"1EXN_A","vareaSC","r4s_JC",0.374187939696618
"1EXN_A","vareaSC","rsa",0.938395696716966
"1EXN_A","vareaSC","seqent",0.313877812878758
"1EXP_A","vareaAA","ddgent",0.723076369917951
"1EXP_A","vareaAA","hbe",0.347743842099917
"1EXP_A","vareaAA","hpshh",0.403059774715498
"1EXP_A","vareaAA","r4s_JC",0.583587713006786
"1EXP_A","vareaAA","rsa",0.926025237034294
"1EXP_A","vareaAA","seqent",0.48411554696803
"1EXP_A","vareaCA","ddgent",0.669685795763802
"1EXP_A","vareaCA","hbe",0.382280864153214
"1EXP_A","vareaCA","hpshh",0.333896013443531
"1EXP_A","vareaCA","r4s_JC",0.546140248893977
"1EXP_A","vareaCA","rsa",0.873040992326616
"1EXP_A","vareaCA","seqent",0.445572782674146
"1EXP_A","vareaSC","ddgent",0.762566784068073
"1EXP_A","vareaSC","hbe",0.300980514957259
"1EXP_A","vareaSC","hpshh",0.453033416696381
"1EXP_A","vareaSC","r4s_JC",0.597077318086894
"1EXP_A","vareaSC","rsa",0.929160082905934
"1EXP_A","vareaSC","seqent",0.500248477798032
"1EYP_A","vareaAA","ddgent",0.785630351904866
"1EYP_A","vareaAA","hbe",0.59028535900316
"1EYP_A","vareaAA","hpshh",0.430157660580133
"1EYP_A","vareaAA","r4s_JC",0.485895729573963
"1EYP_A","vareaAA","rsa",0.9382973122731
"1EYP_A","vareaAA","seqent",0.317817663379904
"1EYP_A","vareaCA","ddgent",0.759627603769806
"1EYP_A","vareaCA","hbe",0.562116512512351
"1EYP_A","vareaCA","hpshh",0.358079375907534
"1EYP_A","vareaCA","r4s_JC",0.475086375657008
"1EYP_A","vareaCA","rsa",0.874731929815617
"1EYP_A","vareaCA","seqent",0.30713117118161
"1EYP_A","vareaSC","ddgent",0.789710992414291
"1EYP_A","vareaSC","hbe",0.495671545139149
"1EYP_A","vareaSC","hpshh",0.46341805153593
"1EYP_A","vareaSC","r4s_JC",0.479883046136789
"1EYP_A","vareaSC","rsa",0.935427805143241
"1EYP_A","vareaSC","seqent",0.317354183223278
"1FF3_A","vareaAA","ddgent",0.754814006148503
"1FF3_A","vareaAA","hbe",0.512840680128067
"1FF3_A","vareaAA","hpshh",0.275516146045088
"1FF3_A","vareaAA","r4s_JC",0.492239728972613
"1FF3_A","vareaAA","rsa",0.942047795172273
"1FF3_A","vareaAA","seqent",0.47746969952088
"1FF3_A","vareaCA","ddgent",0.745832914902508
"1FF3_A","vareaCA","hbe",0.50689435745295
"1FF3_A","vareaCA","hpshh",0.212922807003782
"1FF3_A","vareaCA","r4s_JC",0.503490230387885
"1FF3_A","vareaCA","rsa",0.885177503187795
"1FF3_A","vareaCA","seqent",0.485864174457087
"1FF3_A","vareaSC","ddgent",0.793926004152993
"1FF3_A","vareaSC","hbe",0.444377928944558
"1FF3_A","vareaSC","hpshh",0.31286474742732
"1FF3_A","vareaSC","r4s_JC",0.521493754077533
"1FF3_A","vareaSC","rsa",0.935326990645781
"1FF3_A","vareaSC","seqent",0.506915482965578
"1FGH_A","vareaAA","ddgent",0.730467069658517
"1FGH_A","vareaAA","hbe",0.405587671091527
"1FGH_A","vareaAA","hpshh",0.40316048834349
"1FGH_A","vareaAA","r4s_JC",0.635153016073961
"1FGH_A","vareaAA","rsa",0.898226500723422
"1FGH_A","vareaAA","seqent",0.552601508857989
"1FGH_A","vareaCA","ddgent",0.692601684608437
"1FGH_A","vareaCA","hbe",0.418737052391716
"1FGH_A","vareaCA","hpshh",0.353777708985756
"1FGH_A","vareaCA","r4s_JC",0.619189409250644
"1FGH_A","vareaCA","rsa",0.842244539630401
"1FGH_A","vareaCA","seqent",0.53152706615204
"1FGH_A","vareaSC","ddgent",0.747816400206002
"1FGH_A","vareaSC","hbe",0.332147942736394
"1FGH_A","vareaSC","hpshh",0.411488011148024
"1FGH_A","vareaSC","r4s_JC",0.671247231701405
"1FGH_A","vareaSC","rsa",0.897394596419375
"1FGH_A","vareaSC","seqent",0.598676470873087
"1FHL_A","vareaAA","ddgent",0.759903830902133
"1FHL_A","vareaAA","hbe",0.342343083729753
"1FHL_A","vareaAA","hpshh",0.320718918135762
"1FHL_A","vareaAA","r4s_JC",0.576109039145755
"1FHL_A","vareaAA","rsa",0.920058647774793
"1FHL_A","vareaAA","seqent",0.457871348871438
"1FHL_A","vareaCA","ddgent",0.707705846878248
"1FHL_A","vareaCA","hbe",0.414310513153212
"1FHL_A","vareaCA","hpshh",0.282865239883089
"1FHL_A","vareaCA","r4s_JC",0.534366847670113
"1FHL_A","vareaCA","rsa",0.850523044263729
"1FHL_A","vareaCA","seqent",0.428732691937625
"1FHL_A","vareaSC","ddgent",0.772325296965569
"1FHL_A","vareaSC","hbe",0.281173619699666
"1FHL_A","vareaSC","hpshh",0.363556739119045
"1FHL_A","vareaSC","r4s_JC",0.56778746127305
"1FHL_A","vareaSC","rsa",0.911331741406228
"1FHL_A","vareaSC","seqent",0.433933101928455
"1FOA_A","vareaAA","ddgent",0.819412049696344
"1FOA_A","vareaAA","hbe",0.431449935804749
"1FOA_A","vareaAA","hpshh",0.465687381205505
"1FOA_A","vareaAA","r4s_JC",0.648942473207575
"1FOA_A","vareaAA","rsa",0.933814490120831
"1FOA_A","vareaAA","seqent",0.574739346231908
"1FOA_A","vareaCA","ddgent",0.763361962869949
"1FOA_A","vareaCA","hbe",0.441555774080492
"1FOA_A","vareaCA","hpshh",0.406600772169464
"1FOA_A","vareaCA","r4s_JC",0.633027427986043
"1FOA_A","vareaCA","rsa",0.876716364929889
"1FOA_A","vareaCA","seqent",0.538102842839339
"1FOA_A","vareaSC","ddgent",0.837604964592942
"1FOA_A","vareaSC","hbe",0.390223376980036
"1FOA_A","vareaSC","hpshh",0.470345540081232
"1FOA_A","vareaSC","r4s_JC",0.677209434043849
"1FOA_A","vareaSC","rsa",0.934091476237131
"1FOA_A","vareaSC","seqent",0.602618671881691
"1G24_A","vareaAA","ddgent",0.731128337863184
"1G24_A","vareaAA","hbe",0.409962861054186
"1G24_A","vareaAA","hpshh",0.474804398410202
"1G24_A","vareaAA","r4s_JC",0.555814180488443
"1G24_A","vareaAA","rsa",0.943647521097447
"1G24_A","vareaAA","seqent",0.347517436417411
"1G24_A","vareaCA","ddgent",0.680215618753908
"1G24_A","vareaCA","hbe",0.402784604969799
"1G24_A","vareaCA","hpshh",0.385257128767404
"1G24_A","vareaCA","r4s_JC",0.573110827780024
"1G24_A","vareaCA","rsa",0.865624569710154
"1G24_A","vareaCA","seqent",0.366346499596687
"1G24_A","vareaSC","ddgent",0.757886314234531
"1G24_A","vareaSC","hbe",0.340699850599062
"1G24_A","vareaSC","hpshh",0.482222019671111
"1G24_A","vareaSC","r4s_JC",0.541737653703273
"1G24_A","vareaSC","rsa",0.934175028112709
"1G24_A","vareaSC","seqent",0.346695908232451
"1G6T_A","vareaAA","ddgent",0.722170032689243
"1G6T_A","vareaAA","hbe",0.345569224661521
"1G6T_A","vareaAA","hpshh",0.477468751272535
"1G6T_A","vareaAA","r4s_JC",0.613280907866421
"1G6T_A","vareaAA","rsa",0.917475637860829
"1G6T_A","vareaAA","seqent",0.556384729759572
"1G6T_A","vareaCA","ddgent",0.669853193005127
"1G6T_A","vareaCA","hbe",0.343438077202628
"1G6T_A","vareaCA","hpshh",0.438526556913013
"1G6T_A","vareaCA","r4s_JC",0.553098744288131
"1G6T_A","vareaCA","rsa",0.863799871669822
"1G6T_A","vareaCA","seqent",0.497650133006601
"1G6T_A","vareaSC","ddgent",0.740301497212997
"1G6T_A","vareaSC","hbe",0.289394731046371
"1G6T_A","vareaSC","hpshh",0.48173639562641
"1G6T_A","vareaSC","r4s_JC",0.663628303424128
"1G6T_A","vareaSC","rsa",0.90760692690107
"1G6T_A","vareaSC","seqent",0.60920837932909
"1G8O_A","vareaAA","ddgent",0.799726188445701
"1G8O_A","vareaAA","hbe",0.487368508167444
"1G8O_A","vareaAA","hpshh",0.382268085578229
"1G8O_A","vareaAA","r4s_JC",0.640878147247394
"1G8O_A","vareaAA","rsa",0.936960629573462
"1G8O_A","vareaAA","seqent",0.549921343546391
"1G8O_A","vareaCA","ddgent",0.764308861869837
"1G8O_A","vareaCA","hbe",0.517842542858031
"1G8O_A","vareaCA","hpshh",0.345625285594197
"1G8O_A","vareaCA","r4s_JC",0.642985036669204
"1G8O_A","vareaCA","rsa",0.886080412892313
"1G8O_A","vareaCA","seqent",0.543468924993451
"1G8O_A","vareaSC","ddgent",0.838034424924669
"1G8O_A","vareaSC","hbe",0.428078744582855
"1G8O_A","vareaSC","hpshh",0.432465436529181
"1G8O_A","vareaSC","r4s_JC",0.646068085194288
"1G8O_A","vareaSC","rsa",0.947102168200928
"1G8O_A","vareaSC","seqent",0.552022656314852
"1GA8_A","vareaAA","ddgent",0.77406965246123
"1GA8_A","vareaAA","hbe",0.50552610376976
"1GA8_A","vareaAA","hpshh",0.459038478875434
"1GA8_A","vareaAA","r4s_JC",0.601146362981167
"1GA8_A","vareaAA","rsa",0.933357946560356
"1GA8_A","vareaAA","seqent",0.43625252955398
"1GA8_A","vareaCA","ddgent",0.736174420567735
"1GA8_A","vareaCA","hbe",0.517500440314886
"1GA8_A","vareaCA","hpshh",0.389239339882053
"1GA8_A","vareaCA","r4s_JC",0.572273846664384
"1GA8_A","vareaCA","rsa",0.866224439698675
"1GA8_A","vareaCA","seqent",0.393716682431348
"1GA8_A","vareaSC","ddgent",0.812752455917402
"1GA8_A","vareaSC","hbe",0.417956367179882
"1GA8_A","vareaSC","hpshh",0.473175612466399
"1GA8_A","vareaSC","r4s_JC",0.60570971557131
"1GA8_A","vareaSC","rsa",0.92440076951428
"1GA8_A","vareaSC","seqent",0.443419232284797
"1GAL_A","vareaAA","ddgent",0.751745197514631
"1GAL_A","vareaAA","hbe",0.330340429971662
"1GAL_A","vareaAA","hpshh",0.344037424646021
"1GAL_A","vareaAA","r4s_JC",0.536212599887411
"1GAL_A","vareaAA","rsa",0.913180240851759
"1GAL_A","vareaAA","seqent",0.438647554179758
"1GAL_A","vareaCA","ddgent",0.695402278455144
"1GAL_A","vareaCA","hbe",0.345563759457912
"1GAL_A","vareaCA","hpshh",0.308837045894318
"1GAL_A","vareaCA","r4s_JC",0.52846517007938
"1GAL_A","vareaCA","rsa",0.845729260295794
"1GAL_A","vareaCA","seqent",0.434179768109152
"1GAL_A","vareaSC","ddgent",0.760756102885303
"1GAL_A","vareaSC","hbe",0.254155919169584
"1GAL_A","vareaSC","hpshh",0.374402959434528
"1GAL_A","vareaSC","r4s_JC",0.525146637748613
"1GAL_A","vareaSC","rsa",0.901566609877274
"1GAL_A","vareaSC","seqent",0.445274650704864
"1GCU_A","vareaAA","ddgent",0.769606016774207
"1GCU_A","vareaAA","hbe",0.408486851329812
"1GCU_A","vareaAA","hpshh",0.456699433002992
"1GCU_A","vareaAA","r4s_JC",0.544221211873029
"1GCU_A","vareaAA","rsa",0.929699774397695
"1GCU_A","vareaAA","seqent",0.400654927646112
"1GCU_A","vareaCA","ddgent",0.742969818285052
"1GCU_A","vareaCA","hbe",0.415272612272525
"1GCU_A","vareaCA","hpshh",0.408315061675013
"1GCU_A","vareaCA","r4s_JC",0.527065619085648
"1GCU_A","vareaCA","rsa",0.876659961689055
"1GCU_A","vareaCA","seqent",0.397005783394779
"1GCU_A","vareaSC","ddgent",0.78565723878687
"1GCU_A","vareaSC","hbe",0.331806860797088
"1GCU_A","vareaSC","hpshh",0.49150610332639
"1GCU_A","vareaSC","r4s_JC",0.5413417830159
"1GCU_A","vareaSC","rsa",0.928885168942369
"1GCU_A","vareaSC","seqent",0.383100861653042
"1GOG_A","vareaAA","ddgent",0.733335350837219
"1GOG_A","vareaAA","hbe",0.438540819059201
"1GOG_A","vareaAA","hpshh",0.273109760036729
"1GOG_A","vareaAA","r4s_JC",0.623027289505834
"1GOG_A","vareaAA","rsa",0.909415142698606
"1GOG_A","vareaAA","seqent",0.410400658620063
"1GOG_A","vareaCA","ddgent",0.690900720414441
"1GOG_A","vareaCA","hbe",0.422178713412353
"1GOG_A","vareaCA","hpshh",0.235130283420801
"1GOG_A","vareaCA","r4s_JC",0.581406008266295
"1GOG_A","vareaCA","rsa",0.834535717504242
"1GOG_A","vareaCA","seqent",0.387352626958234
"1GOG_A","vareaSC","ddgent",0.767760183667054
"1GOG_A","vareaSC","hbe",0.373058761460362
"1GOG_A","vareaSC","hpshh",0.307573357549864
"1GOG_A","vareaSC","r4s_JC",0.64890297703032
"1GOG_A","vareaSC","rsa",0.905308719828118
"1GOG_A","vareaSC","seqent",0.431258347931305
"1GP5_A","vareaAA","ddgent",0.792792274716034
"1GP5_A","vareaAA","hbe",0.501944631449494
"1GP5_A","vareaAA","hpshh",0.420855523726325
"1GP5_A","vareaAA","r4s_JC",0.6115979233313
"1GP5_A","vareaAA","rsa",0.93348913804411
"1GP5_A","vareaAA","seqent",0.482018919590104
"1GP5_A","vareaCA","ddgent",0.730085253054038
"1GP5_A","vareaCA","hbe",0.528930012390997
"1GP5_A","vareaCA","hpshh",0.348733486958524
"1GP5_A","vareaCA","r4s_JC",0.573087184837464
"1GP5_A","vareaCA","rsa",0.85951987129405
"1GP5_A","vareaCA","seqent",0.422038770292053
"1GP5_A","vareaSC","ddgent",0.817565851846111
"1GP5_A","vareaSC","hbe",0.453895779416112
"1GP5_A","vareaSC","hpshh",0.435139692535279
"1GP5_A","vareaSC","r4s_JC",0.647806650781188
"1GP5_A","vareaSC","rsa",0.936915111707451
"1GP5_A","vareaSC","seqent",0.523296184249462
"1GQ8_A","vareaAA","ddgent",0.755710913609972
"1GQ8_A","vareaAA","hbe",0.576423923559163
"1GQ8_A","vareaAA","hpshh",0.410547838748988
"1GQ8_A","vareaAA","r4s_JC",0.583966875190005
"1GQ8_A","vareaAA","rsa",0.925899523423097
"1GQ8_A","vareaAA","seqent",0.557244937094475
"1GQ8_A","vareaCA","ddgent",0.709788135838309
"1GQ8_A","vareaCA","hbe",0.559857753588044
"1GQ8_A","vareaCA","hpshh",0.336243568839446
"1GQ8_A","vareaCA","r4s_JC",0.561021575682729
"1GQ8_A","vareaCA","rsa",0.867164238960414
"1GQ8_A","vareaCA","seqent",0.541638690452546
"1GQ8_A","vareaSC","ddgent",0.775085413448483
"1GQ8_A","vareaSC","hbe",0.545215274095159
"1GQ8_A","vareaSC","hpshh",0.459862838838978
"1GQ8_A","vareaSC","r4s_JC",0.590976316674777
"1GQ8_A","vareaSC","rsa",0.925448736130641
"1GQ8_A","vareaSC","seqent",0.563436049943745
"1H19_A","vareaAA","ddgent",0.758806127830053
"1H19_A","vareaAA","hbe",0.386209940158242
"1H19_A","vareaAA","hpshh",0.432025286417349
"1H19_A","vareaAA","r4s_JC",0.644081306663806
"1H19_A","vareaAA","rsa",0.919719733782356
"1H19_A","vareaAA","seqent",0.535671616389015
"1H19_A","vareaCA","ddgent",0.692189320848378
"1H19_A","vareaCA","hbe",0.396167635529496
"1H19_A","vareaCA","hpshh",0.326380635770079
"1H19_A","vareaCA","r4s_JC",0.630158825554386
"1H19_A","vareaCA","rsa",0.842993846073013
"1H19_A","vareaCA","seqent",0.520842234736803
"1H19_A","vareaSC","ddgent",0.776981440251047
"1H19_A","vareaSC","hbe",0.30887500261071
"1H19_A","vareaSC","hpshh",0.448636555028859
"1H19_A","vareaSC","r4s_JC",0.686924285735265
"1H19_A","vareaSC","rsa",0.916288241840294
"1H19_A","vareaSC","seqent",0.587434713110326
"1H3I_A","vareaAA","ddgent",0.784918530505381
"1H3I_A","vareaAA","hbe",0.479342399855903
"1H3I_A","vareaAA","hpshh",0.345205916385389
"1H3I_A","vareaAA","r4s_JC",0.373306772304117
"1H3I_A","vareaAA","rsa",0.938742386138786
"1H3I_A","vareaAA","seqent",0.258062423506019
"1H3I_A","vareaCA","ddgent",0.720261511495991
"1H3I_A","vareaCA","hbe",0.455536706946508
"1H3I_A","vareaCA","hpshh",0.303078613750675
"1H3I_A","vareaCA","r4s_JC",0.295013668586775
"1H3I_A","vareaCA","rsa",0.865770885400585
"1H3I_A","vareaCA","seqent",0.190692089915512
"1H3I_A","vareaSC","ddgent",0.804090220427326
"1H3I_A","vareaSC","hbe",0.401712019005407
"1H3I_A","vareaSC","hpshh",0.326656191171628
