"pdb","bf","variable","value"
"1HQC_A","bfC","seqent",0.128501223224519
"1HQC_A","bfCA","ddgent",0.255302056668169
"1HQC_A","bfCA","hbe",0.242689130607059
"1HQC_A","bfCA","hpshh",0.133600335291997
"1HQC_A","bfCA","r4s_JC",0.146856137573287
"1HQC_A","bfCA","resvol",-0.105994273580214
"1HQC_A","bfCA","rsa",0.322778251701274
"1HQC_A","bfCA","seqent",0.128501223224519
"1HQC_A","bfCB","ddgent",0.445841731266407
"1HQC_A","bfCB","hbe",0.148656094467765
"1HQC_A","bfCB","hpshh",0.43997113018439
"1HQC_A","bfCB","r4s_JC",0.216698632483004
"1HQC_A","bfCB","resvol",-0.0480493336227956
"1HQC_A","bfCB","rsa",0.531833726504824
"1HQC_A","bfCB","seqent",0.211580691091014
"1HQC_A","bfN","ddgent",0.254857289744395
"1HQC_A","bfN","hbe",0.247244435845132
"1HQC_A","bfN","hpshh",0.138283878838869
"1HQC_A","bfN","r4s_JC",0.141066079412325
"1HQC_A","bfN","resvol",-0.101629903032928
"1HQC_A","bfN","rsa",0.321712511123231
"1HQC_A","bfN","seqent",0.122372641978494
"1HQC_A","bfO","ddgent",0.255302056668169
"1HQC_A","bfO","hbe",0.242689130607059
"1HQC_A","bfO","hpshh",0.133600335291997
"1HQC_A","bfO","r4s_JC",0.146856137573287
"1HQC_A","bfO","resvol",-0.105994273580214
"1HQC_A","bfO","rsa",0.322778251701274
"1HQC_A","bfO","seqent",0.128501223224519
"1HQC_A","bfSC","ddgent",0.447735617253259
"1HQC_A","bfSC","hbe",0.150607331221841
"1HQC_A","bfSC","hpshh",0.438951811694537
"1HQC_A","bfSC","r4s_JC",0.217211773446308
"1HQC_A","bfSC","resvol",-0.048352722641779
"1HQC_A","bfSC","rsa",0.533529787922624
"1HQC_A","bfSC","seqent",0.211947679033463
"1I1E_A","bfAA","ddgent",0.534262016016739
"1I1E_A","bfAA","hbe",0.339973976546378
"1I1E_A","bfAA","hpshh",0.275904768912516
"1I1E_A","bfAA","r4s_JC",0.341503808223987
"1I1E_A","bfAA","resvol",-0.0531519841189321
"1I1E_A","bfAA","rsa",0.608782257253181
"1I1E_A","bfAA","seqent",0.309971056078184
"1I1E_A","bfC","ddgent",0.46250991657865
"1I1E_A","bfC","hbe",0.341293878799347
"1I1E_A","bfC","hpshh",0.168130057843471
"1I1E_A","bfC","r4s_JC",0.289148634127233
"1I1E_A","bfC","resvol",-0.0712958936536263
"1I1E_A","bfC","rsa",0.530498398547852
"1I1E_A","bfC","seqent",0.262795747860765
"1I1E_A","bfCA","ddgent",0.484790537262853
"1I1E_A","bfCA","hbe",0.343707427463329
"1I1E_A","bfCA","hpshh",0.191529861408655
"1I1E_A","bfCA","r4s_JC",0.305345523198338
"1I1E_A","bfCA","resvol",-0.066461133328473
"1I1E_A","bfCA","rsa",0.552307984911682
"1I1E_A","bfCA","seqent",0.275481175761893
"1I1E_A","bfCB","ddgent",0.510431241171672
"1I1E_A","bfCB","hbe",0.337497342538195
"1I1E_A","bfCB","hpshh",0.236918897757344
"1I1E_A","bfCB","r4s_JC",0.32384468644544
"1I1E_A","bfCB","resvol",-0.06109285696581
"1I1E_A","bfCB","rsa",0.581475055180339
"1I1E_A","bfCB","seqent",0.292218850717462
"1I1E_A","bfN","ddgent",0.458968066089662
"1I1E_A","bfN","hbe",0.342630394818528
"1I1E_A","bfN","hpshh",0.171521525018543
"1I1E_A","bfN","r4s_JC",0.285318512668034
"1I1E_A","bfN","resvol",-0.0657683522937027
"1I1E_A","bfN","rsa",0.528577734174459
"1I1E_A","bfN","seqent",0.255181230040684
"1I1E_A","bfO","ddgent",0.451611198851804
"1I1E_A","bfO","hbe",0.337151828630148
"1I1E_A","bfO","hpshh",0.154721249336176
"1I1E_A","bfO","r4s_JC",0.283678539668441
"1I1E_A","bfO","resvol",-0.0658574413611711
"1I1E_A","bfO","rsa",0.517165218875004
"1I1E_A","bfO","seqent",0.258178312393776
"1I1E_A","bfSC","ddgent",0.551752651815241
"1I1E_A","bfSC","hbe",0.318702670974139
"1I1E_A","bfSC","hpshh",0.331042345047636
"1I1E_A","bfSC","r4s_JC",0.355716585639966
"1I1E_A","bfSC","resvol",-0.039284821247147
"1I1E_A","bfSC","rsa",0.628411451159715
"1I1E_A","bfSC","seqent",0.320161999912748
"1I1I_P","bfAA","ddgent",0.433640998671816
"1I1I_P","bfAA","hbe",0.271413496755043
"1I1I_P","bfAA","hpshh",0.267779924533056
"1I1I_P","bfAA","r4s_JC",0.344955458950706
"1I1I_P","bfAA","resvol",0.0208447506233973
"1I1I_P","bfAA","rsa",0.55014551102059
"1I1I_P","bfAA","seqent",0.254327335029675
"1I1I_P","bfC","ddgent",0.34492219986132
"1I1I_P","bfC","hbe",0.27398115460983
"1I1I_P","bfC","hpshh",0.15790818680172
"1I1I_P","bfC","r4s_JC",0.295111501144301
"1I1I_P","bfC","resvol",-0.0188505433364844
"1I1I_P","bfC","rsa",0.45800122362075
"1I1I_P","bfC","seqent",0.22312202910052
"1I1I_P","bfCA","ddgent",0.36720933878253
"1I1I_P","bfCA","hbe",0.281204915014407
"1I1I_P","bfCA","hpshh",0.179852588222854
"1I1I_P","bfCA","r4s_JC",0.30976750755571
"1I1I_P","bfCA","resvol",-0.0188840709758947
"1I1I_P","bfCA","rsa",0.477458587587121
"1I1I_P","bfCA","seqent",0.228906647572766
"1I1I_P","bfCB","ddgent",0.412968498782324
"1I1I_P","bfCB","hbe",0.284702066639043
"1I1I_P","bfCB","hpshh",0.236931380703295
"1I1I_P","bfCB","r4s_JC",0.335005400728002
"1I1I_P","bfCB","resvol",-0.0127033306601842
"1I1I_P","bfCB","rsa",0.525112857969796
"1I1I_P","bfCB","seqent",0.248217692075997
"1I1I_P","bfN","ddgent",0.341923175515287
"1I1I_P","bfN","hbe",0.291168149059069
"1I1I_P","bfN","hpshh",0.153912783651872
"1I1I_P","bfN","r4s_JC",0.287709360799696
"1I1I_P","bfN","resvol",-0.031706775675351
"1I1I_P","bfN","rsa",0.449547421226454
"1I1I_P","bfN","seqent",0.20683381584175
"1I1I_P","bfO","ddgent",0.340260103798814
"1I1I_P","bfO","hbe",0.275141161958113
"1I1I_P","bfO","hpshh",0.14845753174079
"1I1I_P","bfO","r4s_JC",0.297252103321737
"1I1I_P","bfO","resvol",-0.0253650037756162
"1I1I_P","bfO","rsa",0.453619605924909
"1I1I_P","bfO","seqent",0.226509025295207
"1I1I_P","bfSC","ddgent",0.475731765525688
"1I1I_P","bfSC","hbe",0.262790705630836
"1I1I_P","bfSC","hpshh",0.334335768524316
"1I1I_P","bfSC","r4s_JC",0.364392449491104
"1I1I_P","bfSC","resvol",0.0409330519831611
"1I1I_P","bfSC","rsa",0.590665252779389
"1I1I_P","bfSC","seqent",0.267120754400155
"1I9A_A","bfAA","ddgent",0.274552171965965
"1I9A_A","bfAA","hbe",0.0624260218776313
"1I9A_A","bfAA","hpshh",0.285076698870859
"1I9A_A","bfAA","r4s_JC",0.373405675319818
"1I9A_A","bfAA","resvol",0.0290517192787332
"1I9A_A","bfAA","rsa",0.344925943689235
"1I9A_A","bfAA","seqent",0.334776889185736
"1I9A_A","bfC","ddgent",0.18325704341146
"1I9A_A","bfC","hbe",0.0491662392994777
"1I9A_A","bfC","hpshh",0.167106746813173
"1I9A_A","bfC","r4s_JC",0.355056168598004
"1I9A_A","bfC","resvol",0.0439417470513495
"1I9A_A","bfC","rsa",0.271728455213234
"1I9A_A","bfC","seqent",0.314944100227683
"1I9A_A","bfCA","ddgent",0.197981514668253
"1I9A_A","bfCA","hbe",0.0479668178329882
"1I9A_A","bfCA","hpshh",0.198899512351824
"1I9A_A","bfCA","r4s_JC",0.357658880820237
"1I9A_A","bfCA","resvol",0.0260793286126197
"1I9A_A","bfCA","rsa",0.28994806354384
"1I9A_A","bfCA","seqent",0.314331315014994
"1I9A_A","bfCB","ddgent",0.238651719610794
"1I9A_A","bfCB","hbe",0.0562759963057211
"1I9A_A","bfCB","hpshh",0.261161756892833
"1I9A_A","bfCB","r4s_JC",0.365899358094265
"1I9A_A","bfCB","resvol",0.00542798441326692
"1I9A_A","bfCB","rsa",0.330621534985218
"1I9A_A","bfCB","seqent",0.325753894799305
"1I9A_A","bfN","ddgent",0.185596650230462
"1I9A_A","bfN","hbe",0.052667946365054
"1I9A_A","bfN","hpshh",0.175757120201033
"1I9A_A","bfN","r4s_JC",0.352809061889019
"1I9A_A","bfN","resvol",0.0309312141211097
"1I9A_A","bfN","rsa",0.290484291216958
"1I9A_A","bfN","seqent",0.311747615384777
"1I9A_A","bfO","ddgent",0.18246387131339
"1I9A_A","bfO","hbe",0.0527737136702016
"1I9A_A","bfO","hpshh",0.159981658008265
"1I9A_A","bfO","r4s_JC",0.349695576796062
"1I9A_A","bfO","resvol",0.0654188803193347
"1I9A_A","bfO","rsa",0.271633070643398
"1I9A_A","bfO","seqent",0.311050863357601
"1I9A_A","bfSC","ddgent",0.308063143752799
"1I9A_A","bfSC","hbe",0.0624932128600092
"1I9A_A","bfSC","hpshh",0.346091548158243
"1I9A_A","bfSC","r4s_JC",0.36077423307464
"1I9A_A","bfSC","resvol",0.0223598292446408
"1I9A_A","bfSC","rsa",0.36796594814152
"1I9A_A","bfSC","seqent",0.32076827934365
"1IDJ_A","bfAA","ddgent",0.472082562793907
"1IDJ_A","bfAA","hbe",0.487923409013597
"1IDJ_A","bfAA","hpshh",0.348297725211962
"1IDJ_A","bfAA","r4s_JC",0.392439856839044
"1IDJ_A","bfAA","resvol",-0.128507036537866
"1IDJ_A","bfAA","rsa",0.709941390078018
"1IDJ_A","bfAA","seqent",0.362173047883588
"1IDJ_A","bfC","ddgent",0.335099246801299
"1IDJ_A","bfC","hbe",0.500677349647313
"1IDJ_A","bfC","hpshh",0.138161537649009
"1IDJ_A","bfC","r4s_JC",0.313240626058149
"1IDJ_A","bfC","resvol",-0.191577437226383
"1IDJ_A","bfC","rsa",0.561248126394235
"1IDJ_A","bfC","seqent",0.276069762256486
"1IDJ_A","bfCA","ddgent",0.379133566718868
"1IDJ_A","bfCA","hbe",0.496226263986736
"1IDJ_A","bfCA","hpshh",0.187106410993712
"1IDJ_A","bfCA","r4s_JC",0.337900357579555
"1IDJ_A","bfCA","resvol",-0.170145639203324
"1IDJ_A","bfCA","rsa",0.591696713636212
"1IDJ_A","bfCA","seqent",0.304001471088135
"1IDJ_A","bfCB","ddgent",0.396510554205063
"1IDJ_A","bfCB","hbe",0.448200887486608
"1IDJ_A","bfCB","hpshh",0.259759429288982
"1IDJ_A","bfCB","r4s_JC",0.343573736779306
"1IDJ_A","bfCB","resvol",-0.159532346601888
"1IDJ_A","bfCB","rsa",0.615612860514269
"1IDJ_A","bfCB","seqent",0.295261822296576
"1IDJ_A","bfN","ddgent",0.316511680050469
"1IDJ_A","bfN","hbe",0.465652457448735
"1IDJ_A","bfN","hpshh",0.13834810158369
"1IDJ_A","bfN","r4s_JC",0.310784372780653
"1IDJ_A","bfN","resvol",-0.162637202994301
"1IDJ_A","bfN","rsa",0.546852675742584
"1IDJ_A","bfN","seqent",0.280973048804151
"1IDJ_A","bfO","ddgent",0.341946436359293
"1IDJ_A","bfO","hbe",0.457359585096581
"1IDJ_A","bfO","hpshh",0.132109651738455
"1IDJ_A","bfO","r4s_JC",0.285989975624759
"1IDJ_A","bfO","resvol",-0.144182044921408
"1IDJ_A","bfO","rsa",0.547024751728887
"1IDJ_A","bfO","seqent",0.255912516043046
"1IDJ_A","bfSC","ddgent",0.511799895180062
"1IDJ_A","bfSC","hbe",0.436538256448116
"1IDJ_A","bfSC","hpshh",0.454278630511738
"1IDJ_A","bfSC","r4s_JC",0.393111208486345
"1IDJ_A","bfSC","resvol",-0.0506242917249216
"1IDJ_A","bfSC","rsa",0.71914537512738
"1IDJ_A","bfSC","seqent",0.364729291036103
"1IG8_A","bfAA","ddgent",0.463823300136174
"1IG8_A","bfAA","hbe",0.289857513701311
"1IG8_A","bfAA","hpshh",0.319818454229338
"1IG8_A","bfAA","r4s_JC",0.37602535547443
"1IG8_A","bfAA","resvol",0.0852270734182827
"1IG8_A","bfAA","rsa",0.590339983550777
"1IG8_A","bfAA","seqent",0.293452946998169
"1IG8_A","bfC","ddgent",0.303483978165109
"1IG8_A","bfC","hbe",0.277870873099686
"1IG8_A","bfC","hpshh",0.128910125318561
"1IG8_A","bfC","r4s_JC",0.254460602171682
"1IG8_A","bfC","resvol",-0.00561241796698083
"1IG8_A","bfC","rsa",0.427032641533154
"1IG8_A","bfC","seqent",0.165687901188056
"1IG8_A","bfCA","ddgent",0.351162982089839
"1IG8_A","bfCA","hbe",0.301562563738881
"1IG8_A","bfCA","hpshh",0.181114782869528
"1IG8_A","bfCA","r4s_JC",0.296556782137589
"1IG8_A","bfCA","resvol",-0.00803585703853424
"1IG8_A","bfCA","rsa",0.468863254943255
"1IG8_A","bfCA","seqent",0.215093117433551
"1IG8_A","bfCB","ddgent",0.405329694133011
"1IG8_A","bfCB","hbe",0.290312663603119
"1IG8_A","bfCB","hpshh",0.217285056688428
"1IG8_A","bfCB","r4s_JC",0.338785373821697
"1IG8_A","bfCB","resvol",0.000187367068012159
"1IG8_A","bfCB","rsa",0.514965044646156
"1IG8_A","bfCB","seqent",0.249678530497211
"1IG8_A","bfN","ddgent",0.277757925339707
"1IG8_A","bfN","hbe",0.296760423738485
"1IG8_A","bfN","hpshh",0.138414094552551
"1IG8_A","bfN","r4s_JC",0.237560378679482
"1IG8_A","bfN","resvol",-0.0126351738548422
"1IG8_A","bfN","rsa",0.419144518284082
"1IG8_A","bfN","seqent",0.164637076068658
"1IG8_A","bfO","ddgent",0.310970193647722
"1IG8_A","bfO","hbe",0.285277868593124
"1IG8_A","bfO","hpshh",0.106312004798959
"1IG8_A","bfO","r4s_JC",0.2647138729245
"1IG8_A","bfO","resvol",0.00599975196689091
"1IG8_A","bfO","rsa",0.431871169122738
"1IG8_A","bfO","seqent",0.179507594235731
"1IG8_A","bfSC","ddgent",0.518786420664152
"1IG8_A","bfSC","hbe",0.27613432259826
"1IG8_A","bfSC","hpshh",0.389989593765429
"1IG8_A","bfSC","r4s_JC",0.419490761017618
"1IG8_A","bfSC","resvol",0.124758695581087
"1IG8_A","bfSC","rsa",0.627588535456802
"1IG8_A","bfSC","seqent",0.345314488628529
"1IM5_A","bfAA","ddgent",0.597568681606093
"1IM5_A","bfAA","hbe",0.233974364305196
"1IM5_A","bfAA","hpshh",0.493859665620664
"1IM5_A","bfAA","r4s_JC",0.437018263814615
"1IM5_A","bfAA","resvol",0.201170917526233
"1IM5_A","bfAA","rsa",0.689230262704018
"1IM5_A","bfAA","seqent",0.492564506426233
"1IM5_A","bfC","ddgent",0.411792152796495
"1IM5_A","bfC","hbe",0.272296825307393
"1IM5_A","bfC","hpshh",0.309065962473326
"1IM5_A","bfC","r4s_JC",0.289392095088138
"1IM5_A","bfC","resvol",0.0425679737100044
"1IM5_A","bfC","rsa",0.534449644035546
"1IM5_A","bfC","seqent",0.363132100679371
"1IM5_A","bfCA","ddgent",0.444362493555095
"1IM5_A","bfCA","hbe",0.29379545317204
"1IM5_A","bfCA","hpshh",0.370685666818396
"1IM5_A","bfCA","r4s_JC",0.325577405233197
"1IM5_A","bfCA","resvol",0.0029610324890669
"1IM5_A","bfCA","rsa",0.577104143243305
"1IM5_A","bfCA","seqent",0.385127815357573
"1IM5_A","bfCB","ddgent",0.546011496544258
"1IM5_A","bfCB","hbe",0.300611266091749
"1IM5_A","bfCB","hpshh",0.445684834330138
"1IM5_A","bfCB","r4s_JC",0.370356731105423
"1IM5_A","bfCB","resvol",0.0308153441139765
"1IM5_A","bfCB","rsa",0.640465598936916
"1IM5_A","bfCB","seqent",0.446756178806917
"1IM5_A","bfN","ddgent",0.396003163659918
"1IM5_A","bfN","hbe",0.303088892549883
"1IM5_A","bfN","hpshh",0.324422736647577
"1IM5_A","bfN","r4s_JC",0.300866716850974
"1IM5_A","bfN","resvol",-0.0105378185730033
"1IM5_A","bfN","rsa",0.524651314003875
"1IM5_A","bfN","seqent",0.388916467586153
"1IM5_A","bfO","ddgent",0.394016462734238
"1IM5_A","bfO","hbe",0.33252952639582
"1IM5_A","bfO","hpshh",0.248805754053683
"1IM5_A","bfO","r4s_JC",0.297201910137333
"1IM5_A","bfO","resvol",0.0439967324962813
"1IM5_A","bfO","rsa",0.558288679886773
"1IM5_A","bfO","seqent",0.365170076283299
"1IM5_A","bfSC","ddgent",0.642498191418387
"1IM5_A","bfSC","hbe",0.18347668587203
"1IM5_A","bfSC","hpshh",0.537625154097991
"1IM5_A","bfSC","r4s_JC",0.475745199060309
"1IM5_A","bfSC","resvol",0.217915131627554
"1IM5_A","bfSC","rsa",0.689441508459101
"1IM5_A","bfSC","seqent",0.52551644917202
"1INP_A","bfAA","ddgent",0.59643691523072
"1INP_A","bfAA","hbe",0.434323726526594
"1INP_A","bfAA","hpshh",0.254190463662401
"1INP_A","bfAA","r4s_JC",0.590307725356098
"1INP_A","bfAA","resvol",-0.0323374177759146
"1INP_A","bfAA","rsa",0.69608718832093
"1INP_A","bfAA","seqent",0.416274869618279
"1INP_A","bfC","ddgent",0.544697576981352
"1INP_A","bfC","hbe",0.42209129345394
"1INP_A","bfC","hpshh",0.177776370809158
"1INP_A","bfC","r4s_JC",0.559709971762601
"1INP_A","bfC","resvol",-0.0476466928273539
"1INP_A","bfC","rsa",0.646502938440689
"1INP_A","bfC","seqent",0.384125892301225
"1INP_A","bfCA","ddgent",0.560649320856319
"1INP_A","bfCA","hbe",0.429418934102206
"1INP_A","bfCA","hpshh",0.197496525344382
"1INP_A","bfCA","r4s_JC",0.57004745115579
"1INP_A","bfCA","resvol",-0.0449289715534475
"1INP_A","bfCA","rsa",0.660448385341467
"1INP_A","bfCA","seqent",0.393669263057472
"1INP_A","bfCB","ddgent",0.576941790989406
"1INP_A","bfCB","hbe",0.426415961335665
"1INP_A","bfCB","hpshh",0.223112778525226
"1INP_A","bfCB","r4s_JC",0.575486945036605
"1INP_A","bfCB","resvol",-0.0495644696515569
"1INP_A","bfCB","rsa",0.674795162018716
"1INP_A","bfCB","seqent",0.39551630159292
"1INP_A","bfN","ddgent",0.545957372885308
"1INP_A","bfN","hbe",0.435905398023108
"1INP_A","bfN","hpshh",0.184906594418878
"1INP_A","bfN","r4s_JC",0.561350260649501
"1INP_A","bfN","resvol",-0.0485971100585945
"1INP_A","bfN","rsa",0.650980112640876
"1INP_A","bfN","seqent",0.383779557893707
"1INP_A","bfO","ddgent",0.534874544266489
"1INP_A","bfO","hbe",0.421643973365344
"1INP_A","bfO","hpshh",0.167916375002564
"1INP_A","bfO","r4s_JC",0.548739339102935
"1INP_A","bfO","resvol",-0.0506414778769065
"1INP_A","bfO","rsa",0.631186955764717
"1INP_A","bfO","seqent",0.37513903867781
"1INP_A","bfSC","ddgent",0.614581807444819
"1INP_A","bfSC","hbe",0.430738079861969
"1INP_A","bfSC","hpshh",0.292690220832722
"1INP_A","bfSC","r4s_JC",0.59201383314757
"1INP_A","bfSC","resvol",-0.0252181847446341
"1INP_A","bfSC","rsa",0.70775911760361
"1INP_A","bfSC","seqent",0.419772738249425
"1IU4_A","bfAA","ddgent",0.524080876437436
"1IU4_A","bfAA","hbe",0.288775845628275
"1IU4_A","bfAA","hpshh",0.357571143553653
"1IU4_A","bfAA","r4s_JC",0.154350361564755
"1IU4_A","bfAA","resvol",-0.0463459624951431
"1IU4_A","bfAA","rsa",0.600867806587016
"1IU4_A","bfAA","seqent",0.150691751634627
"1IU4_A","bfC","ddgent",0.366561193782967
"1IU4_A","bfC","hbe",0.321613224685195
"1IU4_A","bfC","hpshh",0.219551086305849
"1IU4_A","bfC","r4s_JC",0.0901763862265731
"1IU4_A","bfC","resvol",-0.0624432398937303
"1IU4_A","bfC","rsa",0.42812990962538
"1IU4_A","bfC","seqent",0.0711719982678656
"1IU4_A","bfCA","ddgent",0.439240115423278
"1IU4_A","bfCA","hbe",0.331453869340032
"1IU4_A","bfCA","hpshh",0.273913167418679
"1IU4_A","bfCA","r4s_JC",0.109468081328602
"1IU4_A","bfCA","resvol",-0.0485110845524999
"1IU4_A","bfCA","rsa",0.514574391062434
"1IU4_A","bfCA","seqent",0.0985574150415668
"1IU4_A","bfCB","ddgent",0.504433157505063
"1IU4_A","bfCB","hbe",0.287827958523186
"1IU4_A","bfCB","hpshh",0.315446960584293
"1IU4_A","bfCB","r4s_JC",0.155942210896389
"1IU4_A","bfCB","resvol",-0.0559669605191438
"1IU4_A","bfCB","rsa",0.576562976335953
"1IU4_A","bfCB","seqent",0.158231983157548
"1IU4_A","bfN","ddgent",0.378461895838162
"1IU4_A","bfN","hbe",0.350377882620712
"1IU4_A","bfN","hpshh",0.206693380792712
"1IU4_A","bfN","r4s_JC",0.0808267047780765
"1IU4_A","bfN","resvol",-0.0786430287007046
"1IU4_A","bfN","rsa",0.460367080968932
"1IU4_A","bfN","seqent",0.0729741930497191
"1IU4_A","bfO","ddgent",0.327976081603297
"1IU4_A","bfO","hbe",0.304197163730305
"1IU4_A","bfO","hpshh",0.202686262683382
"1IU4_A","bfO","r4s_JC",0.112186171750359
"1IU4_A","bfO","resvol",-0.082639920162244
"1IU4_A","bfO","rsa",0.393746027729753
"1IU4_A","bfO","seqent",0.0925679544377127
"1IU4_A","bfSC","ddgent",0.562061237494658
"1IU4_A","bfSC","hbe",0.23649260775716
"1IU4_A","bfSC","hpshh",0.404280152648586
"1IU4_A","bfSC","r4s_JC",0.168808898538643
"1IU4_A","bfSC","resvol",0.00795742783144787
"1IU4_A","bfSC","rsa",0.621255203398015
"1IU4_A","bfSC","seqent",0.176119378870917
"1J00_A","bfAA","ddgent",0.334677525863967
"1J00_A","bfAA","hbe",0.185609157358763
"1J00_A","bfAA","hpshh",0.323190634802201
"1J00_A","bfAA","r4s_JC",0.297403465388107
"1J00_A","bfAA","resvol",0.103338345165218
"1J00_A","bfAA","rsa",0.473849717880105
"1J00_A","bfAA","seqent",0.264705057439122
"1J00_A","bfC","ddgent",0.267299582819398
"1J00_A","bfC","hbe",0.173387349373212
"1J00_A","bfC","hpshh",0.241214049926338
"1J00_A","bfC","r4s_JC",0.228985461226124
"1J00_A","bfC","resvol",0.0497887245978678
"1J00_A","bfC","rsa",0.380668576488716
"1J00_A","bfC","seqent",0.187054366860101
"1J00_A","bfCA","ddgent",0.267938665812263
"1J00_A","bfCA","hbe",0.169080020174563
"1J00_A","bfCA","hpshh",0.253420347047257
"1J00_A","bfCA","r4s_JC",0.248279957479444
"1J00_A","bfCA","resvol",0.0618456825216462
"1J00_A","bfCA","rsa",0.398500481800766
"1J00_A","bfCA","seqent",0.206776730643181
"1J00_A","bfCB","ddgent",0.312322769628595
"1J00_A","bfCB","hbe",0.178212563518896
"1J00_A","bfCB","hpshh",0.304582486118342
"1J00_A","bfCB","r4s_JC",0.290393927806539
"1J00_A","bfCB","resvol",0.0720671742822416
"1J00_A","bfCB","rsa",0.448011981937501
"1J00_A","bfCB","seqent",0.25106709953901
"1J00_A","bfN","ddgent",0.217742179568785
"1J00_A","bfN","hbe",0.124528202466492
"1J00_A","bfN","hpshh",0.224625345816978
"1J00_A","bfN","r4s_JC",0.245168561953418
"1J00_A","bfN","resvol",0.0458189448962043
"1J00_A","bfN","rsa",0.342006170123985
"1J00_A","bfN","seqent",0.196092179364221
"1J00_A","bfO","ddgent",0.266606500679252
"1J00_A","bfO","hbe",0.200155233215047
"1J00_A","bfO","hpshh",0.230631554119085
"1J00_A","bfO","r4s_JC",0.22037313138499
"1J00_A","bfO","resvol",0.0414315828182928
"1J00_A","bfO","rsa",0.38581085740047
"1J00_A","bfO","seqent",0.176757798886822
"1J00_A","bfSC","ddgent",0.366869909751266
"1J00_A","bfSC","hbe",0.182760050903538
"1J00_A","bfSC","hpshh",0.362467960601234
"1J00_A","bfSC","r4s_JC",0.321578063156435
"1J00_A","bfSC","resvol",0.124175904262869
"1J00_A","bfSC","rsa",0.507342974378157
"1J00_A","bfSC","seqent",0.295090087546461
"1J09_A","bfAA","ddgent",0.433940518946818
"1J09_A","bfAA","hbe",0.265199092608289
"1J09_A","bfAA","hpshh",0.247831308869105
"1J09_A","bfAA","r4s_JC",0.524360770697849
"1J09_A","bfAA","resvol",0.0940439131883184
"1J09_A","bfAA","rsa",0.480692827638793
"1J09_A","bfAA","seqent",0.485652219602497
"1J09_A","bfC","ddgent",0.334345521739642
"1J09_A","bfC","hbe",0.283959780529436
"1J09_A","bfC","hpshh",0.131529973641721
"1J09_A","bfC","r4s_JC",0.463417993772095
"1J09_A","bfC","resvol",-0.0027322592141923
"1J09_A","bfC","rsa",0.369767891658018
"1J09_A","bfC","seqent",0.42781325651934
"1J09_A","bfCA","ddgent",0.359412317036514
"1J09_A","bfCA","hbe",0.283280668740219
"1J09_A","bfCA","hpshh",0.148703099273531
"1J09_A","bfCA","r4s_JC",0.482700326158709
"1J09_A","bfCA","resvol",-0.00122480128425581
"1J09_A","bfCA","rsa",0.397680063078125
"1J09_A","bfCA","seqent",0.446714390109471
"1J09_A","bfCB","ddgent",0.409642050101228
"1J09_A","bfCB","hbe",0.282631283454216
"1J09_A","bfCB","hpshh",0.196838852814495
"1J09_A","bfCB","r4s_JC",0.511082742892946
"1J09_A","bfCB","resvol",0.022013850483452
"1J09_A","bfCB","rsa",0.449700197812512
"1J09_A","bfCB","seqent",0.470855556810581
"1J09_A","bfN","ddgent",0.329131546822852
"1J09_A","bfN","hbe",0.285993286545328
"1J09_A","bfN","hpshh",0.11919451626362
"1J09_A","bfN","r4s_JC",0.477920586752172
"1J09_A","bfN","resvol",-0.0230533820934126
"1J09_A","bfN","rsa",0.373730471877985
"1J09_A","bfN","seqent",0.444339240890936
"1J09_A","bfO","ddgent",0.327468213242693
"1J09_A","bfO","hbe",0.314193628949971
"1J09_A","bfO","hpshh",0.132977016647479
"1J09_A","bfO","r4s_JC",0.45160207056777
"1J09_A","bfO","resvol",-0.00110006497599478
"1J09_A","bfO","rsa",0.376242125724095
"1J09_A","bfO","seqent",0.416551396762804
"1J09_A","bfSC","ddgent",0.478826464185461
"1J09_A","bfSC","hbe",0.244857557838201
"1J09_A","bfSC","hpshh",0.303350363069435
"1J09_A","bfSC","r4s_JC",0.537691325670005
"1J09_A","bfSC","resvol",0.135054375121718
"1J09_A","bfSC","rsa",0.520603345210172
"1J09_A","bfSC","seqent",0.498096575450631
"1JH6_A","bfAA","ddgent",0.479286827353126
"1JH6_A","bfAA","hbe",0.294155818371764
"1JH6_A","bfAA","hpshh",0.461427934773785
"1JH6_A","bfAA","r4s_JC",0.286410608633068
"1JH6_A","bfAA","resvol",0.077188487562921
"1JH6_A","bfAA","rsa",0.579293546057275
"1JH6_A","bfAA","seqent",0.322694432639184
"1JH6_A","bfC","ddgent",0.33146725423389
"1JH6_A","bfC","hbe",0.324319874566003
"1JH6_A","bfC","hpshh",0.241630325894544
"1JH6_A","bfC","r4s_JC",0.149803187454485
"1JH6_A","bfC","resvol",0.0192140863367663
"1JH6_A","bfC","rsa",0.431330564751506
"1JH6_A","bfC","seqent",0.237346035826443
"1JH6_A","bfCA","ddgent",0.364808397803222
"1JH6_A","bfCA","hbe",0.344128812427418
"1JH6_A","bfCA","hpshh",0.278605956374855
"1JH6_A","bfCA","r4s_JC",0.144605975610077
"1JH6_A","bfCA","resvol",-0.00622192047432015
"1JH6_A","bfCA","rsa",0.461264899773008
"1JH6_A","bfCA","seqent",0.230378994969699
"1JH6_A","bfCB","ddgent",0.450261419855412
"1JH6_A","bfCB","hbe",0.315838943379984
"1JH6_A","bfCB","hpshh",0.399621285327201
"1JH6_A","bfCB","r4s_JC",0.240476215775939
"1JH6_A","bfCB","resvol",0.0302132526308218
